time,mag,err
0.0,14.023900147178935,0.02600019337939693
0.0010416666666666667,14.003925213690207,0.04640066109011749
0.0020833333333333333,14.021431036253915,0.026630837439019374
0.0031249999999999997,13.99272845835567,0.04545086469939539
0.004166666666666667,13.955117560778795,0.007007572772185373
0.005208333333333333,13.982078269533261,0.028990768090922128
0.0062499999999999995,13.987568529493261,0.02097104501954772
0.007291666666666666,13.997146761419446,0.0010892783044131014
0.008333333333333333,13.99411622419227,0.0076572837193211105
0.009375,13.98697714531491,0.01577293288173764
0.010416666666666666,13.997443737968494,1.3030101084327353e-05
0.011458333333333334,14.031174319108947,0.04371179008275537
0.012499999999999999,13.973999806620602,0.012430127108533761
0.013541666666666667,14.016386512771463,0.020827902082944855
0.014583333333333332,13.975401695679297,0.06317083726599339
0.015625,14.020466820261147,0.01574298258541579
0.016666666666666666,13.994706488650307,0.035043238705365826
0.017708333333333333,13.9623175525628,0.02233286073222715
0.01875,14.010372040391976,0.0007874748023096421
0.019791666666666666,13.988481351895878,0.021534943016758002
0.020833333333333332,13.99045684361392,0.0035127721788111737
0.021875000000000002,13.995111684869501,0.023583871647418625
0.02291666666666667,13.971270584406021,0.010773085138792143
0.02395833333333333,14.004296532541034,0.008119714306987545
0.024999999999999998,14.015241079276244,0.019161213117227315
0.026041666666666668,14.020251558267145,0.024733766238711957
0.027083333333333334,14.009865565991523,0.008880987560100986
0.028125,13.95182684336067,0.0335769641492149
0.029166666666666664,13.96254792237581,0.0016808290151813302
0.030208333333333334,14.027078624418015,0.04034559917011176
0.03125,13.992992427227815,0.034519127050693994
0.03229166666666667,14.024733766238713,0.008809042402494967
0.03333333333333333,13.978099615902924,0.03745207762418957
0.034374999999999996,13.994872508482453,0.06829856023984082
0.035416666666666666,13.999481709208283,0.01726927451197145
0.036458333333333336,13.979390904910058,0.03178081062758266
0.0375,13.992229230400698,0.024471166668296677
0.03854166666666667,13.964720211413702,0.0015247363947117672
0.03958333333333333,13.978758001631094,0.043016279586636536
