angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.046866,ztf_000639_zr_c01_q1_match_programid,71695,37.05165347566097,29.051653592765298,51,0.5696402665248098,50.49157513953882,42.4915753747095,51,0.833168144602147,828.7850489423103,13.439921663877847,[13 14 15 16 17],570.0530722433575,296.4215565,23.370035,2572.631,2714.964,58337.2215625,58338.3209722,1.0956944000063231,296.4215589741032,23.3700478186669,0.002,0.002,0,2020067327131625984,296.42156212639,0.0717,23.37002679750,0.0821,0.6094,0.1138,0.672,0.151,-4.882,0.155,0,1.43464e+03,2.56868e+00,17.796510,4.12514e+02,1.11715e+01,18.812792,1.59396e+03,1.32803e+01,16.755724,2.057068,,,0,,,,,
0.563277,ztf_000639_zr_c01_q1_match_programid,87991,16.93451825995406,8.934518082961784,28,0.31908993153434945,15.823910369550225,7.823910213769319,28,0.2794253647774757,0.5738978012015734,-1.110607890403836,[59 60 61],93.99645104457312,297.1239556,23.6001606,312.613,1829.198,58337.2665625,58338.3209722,1.052488400004222,297.1240825377639,23.6000559531178,0.002,0.002,90,1828307865003983872,297.12407152382,0.0697,23.60003843265,0.0704,0.1644,0.0971,-2.344,0.143,-4.069,0.140,0,2.01774e+03,2.03807e+00,17.426205,4.71830e+02,3.29163e+01,18.666924,2.52944e+03,8.76871e+00,16.254358,2.412565,,,0,,,,,
0.063423,ztf_000639_zr_c01_q1_match_programid,98848,16.118551133521525,8.118551128973863,20,0.40592755644869316,12.66936240141333,4.66936235356882,20,0.233468117678441,0.17824533947112361,-3.449188732108194,[19 20 21],37.67095570883029,297.0287115,23.2509688,584.132,3080.307,58337.2665625,58337.3206597,0.05217590000393102,297.0287169864272,23.2509856808610,0.001,0.001,0,1828258455712011008,297.02871385268,0.0275,23.25097603948,0.0326,0.5372,0.0426,-0.669,0.056,-2.239,0.063,0,8.43384e+03,4.41222e+00,15.873302,3.24992e+03,1.96892e+01,16.571707,7.73291e+03,1.56256e+01,15.041062,1.530644,,,0,4409.00,,,2.13,1.539
0.127590,ztf_000639_zr_c01_q1_match_programid,114789,14.504629330419704,6.504629352576988,29,0.2242975638819651,13.70896362225221,5.708963615500616,29,0.19686081432760744,0.6717743026099238,-0.795665708167494,[207 208 209],18.425459246248465,297.0195791,23.3420929,621.79,2824.791,58338.2949537,58338.3209722,0.024155099999916274,297.0195785737864,23.3420574616665,0.001,0.001,0,1828271168815308928,297.01957102772,0.0273,23.34203998380,0.0340,0.1512,0.0428,-1.609,0.057,-4.059,0.065,0,6.89990e+03,3.58378e+00,16.091259,2.20573e+03,1.45143e+01,16.992506,7.39786e+03,2.07442e+01,15.089154,1.903352,,,0,4001.22,1.4970,0.7298,,
0.181442,ztf_000639_zr_c01_q1_match_programid,128753,40.97179869116008,32.97179921547467,36,0.915883311540963,41.98311682692705,33.983117332113565,36,0.943975481447599,1.6580779463526534,1.0113181357669703,[89 90 91],96.79494998627393,296.4729662,23.9090153,2466.29,793.572,58337.297419,58338.3209722,1.02076390000002,296.4729771762960,23.9089659084500,0.004,0.004,0,2020510980073769472,296.47296108781,0.1130,23.90894003912,0.1409,-0.0295,0.1961,-3.416,0.226,-6.008,0.258,0,7.86979e+02,1.29134e+00,18.448458,1.69485e+02,7.64439e+00,19.778559,1.11235e+03,1.53078e+01,17.146315,2.632244,,,0,,,,,
0.188034,ztf_000639_zr_c01_q1_match_programid,5613,10.030554946656473,2.0305549406489614,9,0.22561721562766238,10.141339161332676,2.1413391506839865,9,0.23792657229822073,1.0569549732347177,0.11078421467620281,[95 96 97],73.74853804667714,296.5048885,24.1309981,2387.122,0.986,58337.3011458,58338.3209722,1.0179745000059484,296.5048325613619,24.1309870544907,0.004,0.004,90,2020527099096484608,296.50482147052,0.1352,24.13096737835,0.1408,0.4663,0.2129,-2.351,0.272,-4.570,0.269,0,7.99898e+02,1.53303e+00,18.430779,2.31078e+02,8.59784e+00,19.441990,1.01893e+03,1.82193e+01,17.241554,2.200436,,,0,,,,,
0.597761,ztf_000639_zr_c01_q1_match_programid,5615,10.866483810020792,2.8664838004903226,10,0.28664838004903226,9.628196221772976,1.628196225900913,10,0.1628196225900913,0.5384052260198827,-1.2382875882478164,[110 111 112],28.756230321992092,296.4110461,24.1327484,2692.573,1.146,58337.3160069,58338.3209722,1.0031018000008771,296.4109267408308,24.1326230777938,0.004,0.004,90,2020527545786425600,296.41100958526,0.1405,24.13271748666,0.1496,6.4057,0.2060,17.560,0.287,21.927,0.284,0,8.52018e+03,1.56504e+01,15.862244,1.57923e+03,2.22446e+01,17.355272,1.17671e+04,3.05454e+01,14.585242,2.770030,,,0,3904.36,1.2087,0.6375,,
0.833323,ztf_000639_zr_c01_q1_match_programid,5615,10.866483810020792,2.8664838004903226,10,0.28664838004903226,9.628196221772976,1.628196225900913,10,0.1628196225900913,0.5384052260198827,-1.2382875882478164,[110 111 112],28.756230321992092,296.4110461,24.1327484,2692.573,1.146,58337.3160069,58338.3209722,1.0031018000008771,296.4111338363787,24.1325312102736,0.009,0.003,90,2020527545773092096,296.41113383638,9.2009,24.13253121027,2.8189,,,,,,,0,5.16090e+02,2.38934e+00,18.906553,,,,,,,,,,0,,,,,
0.918559,ztf_000639_zr_c01_q1_match_programid,6473,48.58085740116918,40.58085782765878,26,1.5608022241407224,56.53098551710647,48.530986107605464,26,1.8665763887540563,53.25352810931091,7.950128115937289,[118 119 120],398.30408269575764,296.7103197,24.0465053,1701.93,352.889,58338.2698148,58338.3200463,0.04740740000124788,296.7103631781715,24.0462532530003,0.002,0.002,0,2020534211577406208,296.71035810345,0.0632,24.04623011592,0.0693,0.6552,0.0981,-1.076,0.131,-5.374,0.143,0,2.99875e+03,3.42071e+00,16.996017,9.63950e+02,1.07359e+01,17.891253,3.62759e+03,1.40980e+01,15.862875,2.028378,,,0,3911.57,,,,
0.154906,ztf_000639_zr_c01_q2_match_programid,37016,12.869317427402015,4.869317485282599,28,0.17390419590294995,11.420964370715192,3.420964407765681,28,0.12217730027734575,0.48472356076716416,-1.4483530566868232,[140 141 142],-0.29118818850704997,295.585304,23.3062072,2217.056,3080.233,58338.2303009,58338.3209722,0.08877310000389116,295.5853246085297,23.3062458432093,0.002,0.002,0,2020095850025536256,295.58530280319,0.0547,23.30622115603,0.0568,0.5528,0.0853,-4.651,0.113,-5.734,0.116,0,2.82823e+03,2.02589e+00,17.059580,9.48268e+02,6.44317e+00,17.909061,2.81712e+03,6.47905e+00,16.137405,1.771656,,,0,4192.00,1.7298,0.8790,,
