match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff
ztf_000489_zr_c01_q1_match_programid,38061,49.86908260102087,41.8690823870957,61,0.6863783997884542,31.247924620967314,23.247924638057004,61,0.3811135186566722,9.046215332531891e-05,-18.621157980053557,[44 45 46 47 48],130.25745557340733,298.5703389,1.9112145,681.843,2384.676,58340.2294907,58340.2968634,0.06368049999582581
ztf_000489_zr_c01_q1_match_programid,64009,105.0915349137468,97.09153366809633,24,4.045480569504014,47.153304157562125,39.15330356700321,24,1.631387648625134,2.6234515357073945e-13,-57.93823075618467,[1 2 3 4],912.6336938925797,298.5761445,1.913128,656.919,2370.857,58340.1944213,58340.2959375,0.09874999999738066
ztf_000489_zr_c01_q1_match_programid,64109,35.702504480220455,27.702504449407105,43,0.6442442895210955,26.63267253205207,18.63267245838378,43,0.43331796414846,0.010727808602585761,-9.069831948168385,[74 75 76 77],4.730893495334442,298.5660751,1.9092313,701.466,2393.721,58340.2571759,58340.2968634,0.03692130000126781
ztf_000489_zr_c01_q1_match_programid,67722,44.87593400629728,36.87593378777623,41,0.8994130192140545,26.283473478504394,18.28347345792718,41,0.44593837702261413,9.176952713214954e-05,-18.592460527792884,[87 88 89 90],30.80351659061992,298.2433387,1.744852,1847.296,2985.39,58340.2691782,58340.2968634,0.024918999995861668
ztf_000489_zr_c01_q1_match_programid,83684,24.25903164662977,16.259031438831087,29,0.5606562565114168,22.743429009978776,14.743428862861325,29,0.508394098719356,0.46869580783845227,-1.5156026366509927,[39 40 41],51.421754951202274,298.4177626,2.2432175,1231.276,1207.222,58340.2257986,58340.2968634,0.0692129000017303
ztf_000489_zr_c01_q1_match_programid,88023,22.0639206411934,14.063920464243655,27,0.5208859431201354,18.77722147436819,10.777221336907152,27,0.399156345811376,0.19333137694468633,-3.2866991668252084,[58 59 60],31.03721915755932,298.7592634,1.7716552,8.967,2877.421,58340.242419,58340.2968634,0.05260409999755211
ztf_000489_zr_c01_q1_match_programid,88500,58.26110236321347,50.26110289878791,29,1.7331414792685487,38.109638988181786,30.109639345268643,29,1.0382634256989187,4.208868208449362e-05,-20.151463375031682,[10 11 12],64.97634929737049,298.6190533,1.7195429,500.226,3059.166,58340.1981134,58340.2968634,0.09689809999690624
ztf_000489_zr_c01_q2_match_programid,11,116.75513490555983,108.75513523225841,20,5.4377567616129205,115.45071901704016,107.45071921727458,20,5.372535960863729,0.5208944003400734,-1.3044158885196708,[1 2 3],275.13064972997165,297.6372848,2.5855269,933.94,1.21,58340.1898032,58340.2968634,0.10520829999586567
ztf_000489_zr_c01_q2_match_programid,99,83.99745521172254,75.99745416730477,20,3.799872708365238,91.36392210616518,83.3639211611349,20,4.168196058056745,39.774796073997074,7.366466894442638,[1 2 3],253.17272133400235,297.6452349,2.5840731,905.667,6.205,58340.1898032,58340.2968634,0.10520829999586567
ztf_000489_zr_c01_q2_match_programid,47864,62.74690798549092,54.74690796805565,42,1.3034978087632298,25.970299088889995,17.97029907613424,42,0.4278642637174819,1.0329061102634703e-08,-36.776608896600926,[86 87 88 89],61.887473436981395,297.7423716,1.7720453,553.706,2900.348,58340.2682523,58340.2968634,0.02584489999571815
ztf_000489_zr_c01_q2_match_programid,73868,18.919822630918482,10.919822871262259,22,0.49635558505737537,18.29987947843092,10.299879690087383,22,0.4681763495494265,0.7334678038380551,-0.6199431524875614,[112 113 114 115 116],70.39565807161333,297.8467436,2.3957457,199.593,677.445,58340.2922454,58340.2968634,0.0009258999998564832
ztf_000489_zr_c01_q2_match_programid,107690,70.0129707061029,62.012969152763304,31,2.000418359766558,54.60062054269314,46.60061950292296,31,1.5032457904168697,0.0004500395538109983,-15.412350163409762,[79 80 81 82],486.6264643144578,297.0375371,2.1454421,3069.878,1586.734,58340.2747106,58340.2950231,0.015694399997300934
ztf_000489_zr_c01_q3_match_programid,42890,42.439784167248135,34.43978328270508,28,1.22999226009661,35.48457602485422,27.484575381829856,28,0.9815919779224949,0.030881311891437408,-6.955208142393914,[42 43 44],310.0851299116943,297.5174412,0.9929613,1330.832,2593.729,58340.2294907,58340.2968634,0.06552080000255955
ztf_000489_zr_c01_q3_match_programid,42894,69.06317799333385,61.06317819876399,40,1.5265794549690999,53.6285270864561,45.62852718659945,40,1.1407131796649863,0.0004450493186825818,-15.43465090687775,[45 46 47],507.75433832242084,297.5106479,0.9929889,1355.697,2594.055,58340.2322685,58340.2968634,0.061828699996112846
ztf_000489_zr_c01_q3_match_programid,42925,123.02403702276555,115.02403814300399,60,1.9170673023834,47.60717480592673,39.60717492555426,60,0.660119582092571,4.201810368256718e-17,-75.41686221683882,[47 48 49 50 51],165.4522017254793,297.5128229,0.9924367,1347.952,2595.971,58340.2322685,58340.2968634,0.06090279999625636
ztf_000489_zr_c01_q3_match_programid,48212,98.45126832793929,90.4512682181377,72,1.2562676141408013,57.20538721859263,49.2053872975938,72,0.6834081569110251,1.1055304690586315e-09,-41.24588110934666,[46 47 48 49 50],576.4127138921958,297.8557252,0.9003112,126.76,2916.006,58340.2331829,58340.2968634,0.05906249999679858
