angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.264201,ztf_000489_zr_c14_q2_match_programid,3618,69.12307696692181,61.123076821131285,16,3.8201923013207053,17.551028242315436,9.551028287858365,16,0.5969392679911478,6.3280792470527395E-12,-51.572048724606375,[67 68 69],557.7950252099517,295.59535,7.7390296,1639.07,2117.036,58340.267338,58340.2968634,0.027685200002451893,295.5953099190116,7.7389678859860,0.012,0.009,90,4300992757165289344,295.59530869098,0.3466,7.73895774972,0.2817,-0.9179,0.4148,-0.283,0.742,-2.354,0.584,0,2.90167e+02,1.38667e+00,19.531744,1.48220e+02,6.46765e+00,19.924124,2.40098e+02,8.35509e+00,18.810950,1.113174,,,0,,,,,
0.622463,ztf_000489_zr_c14_q2_match_programid,3652,118.79422057080116,110.7942205114118,96,1.1541064636605396,90.81615897401164,82.81615888713989,96,0.8626683217410406,8.407001348570358E-7,-27.978061596789516,[15 16 17],1135.0950154303605,295.5919709,7.6458965,1638.823,2443.174,58340.2045718,58340.2968634,0.08305549999931827,295.5921126555185,7.6457957143658,0.013,0.011,90,4300978914486603008,295.59208821984,0.4105,7.64576079458,0.3556,0.4447,0.4835,-5.625,0.833,-8.110,0.692,0,2.42302e+02,1.08021e+00,19.727472,1.07587e+02,5.91334e+00,20.271988,1.81944e+02,7.45308e+00,19.112076,1.159912,,,0,,,,,
0.446116,ztf_000489_zr_c14_q2_match_programid,3691,14.076988876231379,6.07698876298226,12,0.5064157302485216,13.133448395413334,5.1334483367675485,12,0.42778736139729573,0.6238968427348203,-0.9435404808180454,[109 110 111],194.96102510732374,295.5963326,7.542931,1638.48,2812.084,58340.291331,58340.2968634,0.0036920999991707504,295.5964298653468,7.5430088391986,0.006,0.005,90,4300974207220061056,295.59641902019,0.1973,7.54297998828,0.1649,0.3360,0.2384,-2.497,0.400,-6.701,0.307,0,5.53436e+02,1.43076e+00,18.830698,2.86405e+02,1.29031e+01,19.208939,5.86784e+02,8.54500e+00,17.840725,1.368214,,,0,,,,,
0.295437,ztf_000489_zr_c14_q2_match_programid,3717,87.62055425540578,79.62055424344449,90,0.8846728249271609,57.13024979792867,49.130249963017064,90,0.5458916662557451,2.3939468899001813E-7,-30.49030445747711,[65 66 67 68 69 70],778.396628195863,295.5934717,7.4884445,1638.866,3007.976,58340.2488773,58340.2968634,0.038761499999964144,295.5935462640637,7.4884801289650,0.011,0.008,90,4300949566970676224,295.59354001505,0.3439,7.48845769817,0.2653,0.3048,0.3948,-1.439,0.685,-5.210,0.493,0,3.46263e+02,1.17010e+00,19.339850,1.69359e+02,1.07511e+01,19.779370,3.46190e+02,7.26532e+00,18.413633,1.365736,,,0,,,,,
0.060085,ztf_000489_zr_c14_q2_match_programid,4117,34.51561663565454,26.515616506696485,18,1.4730898059275825,16.193333616407152,8.193333611346171,18,0.45518520063034285,1.0504292207971158E-4,-18.322283019247386,[52 53 54],136.6119264446671,295.5968811,8.1429526,1639.104,681.351,58340.2654861,58340.2950231,0.027685100001690444,295.5968920910389,8.1429652563273,0.006,0.005,90,4301150124768859136,295.59687966080,0.1887,8.14293703585,0.1567,0.9943,0.2213,-2.858,0.375,-6.554,0.308,0,7.05402e+02,1.45536e+00,18.567274,2.62153e+02,1.78659e+01,19.305000,7.52719e+02,1.24912e+01,17.570337,1.734663,,,0,,,,,
0.277205,ztf_000489_zr_c14_q2_match_programid,4183,44.3420637534831,36.34206409284348,27,1.3460023738090177,44.36134035781884,36.36134085401267,27,1.3467163279263952,1.0096849001904935,0.019276604335736636,[84 85 86],37.35119964561946,295.5963135,7.9685684,1638.776,1301.14,58340.266412,58340.2968634,0.028611100002308376,295.5962584110900,7.9685140606342,0.017,0.015,90,4301005405863162624,295.59631351477,0.5152,7.96855833360,0.4557,-0.0319,0.6350,12.675,1.122,10.283,0.953,1,5.85861e+03,5.95913e+01,16.268879,2.97957e+03,2.84274e+01,16.666004,6.71086e+03,3.68556e+01,15.194974,1.471030,,,0,4823.25,,,,
0.320739,ztf_000489_zr_c14_q2_match_programid,4223,68.82891201661131,60.82891199229955,82,0.7418159999060921,44.17638361735604,36.17638358397873,82,0.44117540956071627,4.433752798721074E-6,-24.652528399255274,[1 2 3 4],1981.2532497548843,295.5926929,7.8754032,1638.929,1625.15,58340.1935069,58340.2968634,0.09229159999813419,295.5927459284330,7.8753312377668,0.020,0.015,90,4301003653516369024,295.59273776576,0.5998,7.87531147182,0.5021,0.9813,0.6937,-1.878,1.295,-4.591,0.946,0,1.55404e+02,9.30916e-01,20.209711,6.09133e+01,7.23157e+00,20.889608,1.33383e+02,5.19383e+00,19.449171,1.440437,,,0,,,,,
0.378588,ztf_000489_zr_c14_q2_match_programid,4226,26.920707802058338,18.920707888093997,24,0.7883628286705832,21.838767455614985,13.838767436252354,24,0.5766153098438481,0.07878992282545842,-5.0819403464433535,[1 2 3],454.6731634781556,295.5925619,7.8708649,1639.268,1642.038,58340.1971875,58340.2968634,0.09689809999690624,295.5924597175162,7.8708363713502,0.011,0.009,90,4301000698562065920,295.59245176188,0.3344,7.87083059961,0.2943,0.9771,0.4027,-1.830,0.708,-1.341,0.606,0,2.75880e+02,9.49655e-01,19.586567,9.36174e+01,4.98922e+00,20.422997,2.64537e+02,4.93840e+00,18.705706,1.717291,,,0,,,,,
0.371858,ztf_000489_zr_c14_q2_match_programid,4241,69.80059205593068,61.800591794413215,77,0.8026050882391327,43.10152792957257,35.101527601233656,77,0.4558639948212163,1.5935727288561862E-6,-26.69906412635811,[42 43 44 45 46 47],342.92628133219307,295.5936563,7.8396879,1638.699,1757.871,58340.2276505,58340.2968634,0.06459489999542711,295.5937597544665,7.8396750195597,0.006,0.004,90,4300994719967400704,295.59374749855,0.1776,7.83966386591,0.1548,0.6535,0.2051,-2.820,0.372,-2.591,0.289,0,6.84921e+02,1.20061e+00,18.599264,2.88944e+02,7.73284e+00,19.199356,6.15816e+02,7.26280e+00,17.788294,1.411062,,,0,,,,,
0.291294,ztf_000489_zr_c14_q2_match_programid,4280,68.71751322809499,60.71751283691583,63,0.96377004503041,51.331250314827955,43.33125052785199,63,0.6877976274262221,1.6773395136683157E-4,-17.386262913267032,[67 68 69 70 71 72 73],838.0879585742949,295.5947237,7.7398043,1638.968,2114.606,58340.2544097,58340.2968634,0.03692130000126781,295.5947969911726,7.7398399801827,0.012,0.009,90,4300992757167947136,295.59477498337,0.3839,7.73981781990,0.2745,0.6759,0.4745,-5.065,0.800,-5.147,0.562,0,2.98731e+02,1.14004e+00,19.500166,1.29583e+02,6.36144e+00,20.070019,2.56776e+02,5.77068e+00,18.738035,1.331984,,,0,,,,,
0.148332,ztf_000489_zr_c14_q2_match_programid,4317,46.32096383859047,38.32096361652677,28,1.3686058434473847,41.14725588009328,33.14725588378353,28,1.1838305672779832,0.07525642633125586,-5.1737079584971895,[88 89 90],194.27310229543295,295.595317,7.6129858,1638.938,2564.933,58340.2710185,58340.2968634,0.023993000002519693,295.5953582929549,7.6129905472546,0.010,0.008,90,4300977677553760256,295.59534894794,0.3102,7.61295537555,0.2586,0.2138,0.3541,-2.151,0.640,-8.169,0.507,0,4.26860e+02,1.32044e+00,19.112652,1.78921e+02,7.21573e+00,19.719736,3.67149e+02,7.62905e+00,18.349815,1.369921,,,0,,,,,
0.231854,ztf_000489_zr_c14_q2_match_programid,4338,84.67625372610466,76.67625416655828,66,1.1617614267660346,52.46436315260094,44.46436349270537,66,0.6737024771622026,1.0122244797544158E-7,-32.21189057350372,[51 52 53 54 55],618.2128889606676,295.5935976,7.5683924,1638.875,2723.792,58340.2470255,58340.2968634,0.04337959999975283,295.5936608767036,7.5684070071409,0.009,0.007,90,4300974310281184128,295.59365954254,0.2929,7.56838135970,0.2435,-0.3190,0.3520,-0.307,0.603,-5.957,0.466,0,3.62794e+02,1.29292e+00,19.289217,1.52984e+02,8.21030e+00,19.889770,3.57630e+02,7.98991e+00,18.378336,1.511435,,,0,,,,,
0.772479,ztf_000489_zr_c14_q2_match_programid,4341,75.88286258216186,67.88286240806623,67,1.0131770508666602,60.969578735098786,52.96957875435932,67,0.7905907276770048,5.775925183113949E-4,-14.913283847063077,[46 47 48 49],930.9638646478738,295.5931003,7.5574154,1638.709,2762.553,58340.2396412,58340.2968634,0.05167819999769563,295.5932691809686,7.5572811759992,0.029,0.017,90,4300974275921376512,295.59324026862,0.9078,7.55727211780,0.6951,3.0554,1.1829,-6.657,1.846,-2.104,1.092,0,1.17060e+02,9.93583e-01,20.517345,9.45632e+01,9.79146e+00,20.412083,2.20769e+02,1.50300e+01,18.902075,1.510008,,,0,,,,,
0.779536,ztf_000489_zr_c14_q2_match_programid,4687,22.975651449421783,14.975651428391451,26,0.5759865933996712,26.482889227946718,18.482889011598807,26,0.7108803465999541,5.775465673509414,3.507237778524935,[79 80 81],1605.152504010439,295.5974736,7.8466981,1639.125,1733.416,58340.2784028,58340.2950231,0.010150399997655768,295.5972550607098,7.8467025006071,0.025,0.019,90,4301000595482690432,295.59724057445,0.7580,7.84667047281,0.6552,1.2295,0.8848,-3.333,1.625,-7.439,1.239,0,1.28878e+02,8.44221e-01,20.412918,8.66632e+01,9.80182e+00,20.506802,1.78515e+02,6.34615e+00,19.132734,1.374067,,,0,,,,,
0.189863,ztf_000489_zr_c14_q2_match_programid,4690,29.432344608208588,21.43234481445576,45,0.476274329210128,20.862689029563256,12.862689117179228,45,0.28583753593731615,0.013775993690236594,-8.569655578645332,[71 72 73 74 75],59.622563501992744,295.5954877,7.8316436,1638.83,1787.922,58340.2636458,58340.2968634,0.028611100002308376,295.5955317394349,7.8316732315411,0.002,0.002,90,4300994513808913280,295.59551688349,0.0749,7.83164478996,0.0661,0.7166,0.0902,-3.418,0.158,-6.606,0.129,0,2.23522e+03,1.85956e+00,17.315067,9.21153e+02,1.35986e+01,17.940560,2.04581e+03,1.45344e+01,16.484758,1.455801,,,0,,,,,
0.528828,ztf_000489_zr_c14_q2_match_programid,4730,62.50012903678172,54.50012901735268,72,0.7569462363521205,56.630833446746884,48.630833644619855,72,0.6754282450641647,0.05314943550624255,-5.869295590034838,[45 46 47],920.6615627524794,295.5939083,7.6840085,1638.634,2312.672,58340.2433333,58340.2959375,0.043368099999497645,295.5940415443427,7.6839441415506,0.012,0.010,90,4300979120645262976,295.59404797891,0.3488,7.68392883758,0.3040,0.2149,0.4184,1.481,0.755,-3.554,0.626,0,2.68877e+02,1.14572e+00,19.614481,7.91209e+01,8.09201e+00,20.605660,3.12752e+02,8.23189e+00,18.523920,2.081739,,,0,,,,,
0.546381,ztf_000489_zr_c14_q2_match_programid,4785,38.36498664223495,30.364986954817596,40,0.7591246738704399,27.438778688364707,19.438778744646978,40,0.48596946861617446,0.004240373275515349,-10.926207953870247,[87 88 89],93.46737881476702,295.5948523,7.5436628,1638.551,2811.42,58340.2691782,58340.2968634,0.024918999995861668,295.5949951996198,7.5436083344462,0.011,0.009,90,4300974207201801984,295.59497968281,0.3582,7.54358634351,0.3015,1.0427,0.4061,-3.573,0.729,-5.108,0.554,0,4.13938e+02,1.44110e+00,19.146027,2.72171e+02,7.19757e+00,19.264284,5.34828e+02,1.17885e+01,17.941385,1.322899,,,0,,,,,
0.823014,ztf_000489_zr_c14_q2_match_programid,4785,38.36498664223495,30.364986954817596,40,0.7591246738704399,27.438778688364707,19.438778744646978,40,0.48596946861617446,0.004240373275515349,-10.926207953870247,[87 88 89],93.46737881476702,295.5948523,7.5436628,1638.551,2811.42,58340.2691782,58340.2968634,0.024918999995861668,295.5950017409306,7.5438369182788,0.023,0.012,90,4300974207201801856,295.59500045847,0.9217,7.54377226646,0.4614,-2.7094,0.9856,-0.295,1.469,-15.016,0.801,0,2.48747e+02,1.29883e+00,19.698973,,,,,,,,,,0,,,,,
0.281746,ztf_000489_zr_c14_q2_match_programid,4931,67.08730025516701,59.0873005373995,64,0.9232390708968672,46.18536328616465,38.18536333892706,64,0.5966463021707353,2.8920250915998114E-5,-20.901936969002357,[1 2 3 4 5],991.3219261051314,295.5937544,8.1416866,1638.947,678.73,58340.1944213,58340.2968634,0.09598379999806639,295.5937063182738,8.1417487254829,0.019,0.016,90,4301056292631271168,295.59369836157,0.5819,8.14173095824,0.4624,0.1610,0.6911,-1.829,1.201,-4.127,1.011,0,1.73603e+02,1.04330e+00,20.089474,8.66083e+01,6.62291e+00,20.507490,1.62947e+02,1.16751e+01,19.231804,1.275686,,,0,,,,,
0.733178,ztf_000489_zr_c14_q2_match_programid,5124,23.766881819633657,15.766881551595871,28,0.5631029125569954,23.137061246091733,15.137060992682677,28,0.5406093211672385,0.729854348922411,-0.6298205735419238,[96 97 98],746.0537220968149,295.5958957,7.4859219,1638.728,3015.25,58340.2876389,58340.2968634,0.002766199999314267,295.5961004603809,7.4859057010727,0.011,0.008,90,4300949571266083840,295.59605863999,0.3622,7.48585431776,0.2839,0.4105,0.4266,-9.630,0.725,-11.934,0.531,0,3.55394e+02,1.14926e+00,19.311590,1.65163e+02,1.00668e+01,19.806608,3.14910e+02,6.42468e+00,18.516455,1.290154,,,0,,,,,
