angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.526179,ztf_000437_zr_c01_q1_match_programid,30856,94.77330471926986,86.77330504792054,42,2.0660310725695368,77.23779202393628,69.23779243352091,42,1.6485188674647835,1.5567246400313527E-4,-17.53551269533358,[63 64 65 66 67 68],329.11518516075085,294.5557768,-5.2351512,1808.818,2259.434,58347.3018981,58348.3280208,1.0219906999991508,294.5556569537637,-5.2352355769200,0.021,0.013,90,4209885746215245952,294.55563513917,0.7154,-5.23525431993,0.4337,-0.0281,0.5834,-5.045,1.371,-4.353,0.828,0,2.30083e+02,1.33582e+00,19.783655,1.03210e+02,1.71879e+01,20.317087,1.57260e+02,1.11516e+01,19.270374,1.046713,,,0,,,,,
0.135112,ztf_000437_zr_c01_q2_match_programid,11013,80.46706776535864,72.46706849555824,29,2.4988644308813184,113.10129203061105,105.10129250198415,29,3.624182500068419,1.2202020766995255E7,32.63422426525241,[69 70 71],79.562613909437,294.1173034,-4.8004965,289.059,713.571,58347.3041898,58348.3280208,1.0219906999991508,294.1172899930929,-4.8004614272232,0.004,0.003,90,4209971821662607104,294.11731652015,0.1342,-4.80049907727,0.1112,5.6148,0.1305,6.140,0.261,-8.745,0.221,0,2.87270e+03,3.36575e+00,17.042639,4.08356e+02,1.00412e+01,18.823792,4.09033e+03,1.72936e+01,15.732524,3.091268,,,0,4438.18,,,,
0.431729,ztf_000437_zr_c01_q2_match_programid,60773,47.51194658238285,39.51194682323383,29,1.3624809249390974,32.30926658324114,24.309266613661784,29,0.8382505728848891,4.997812778389539E-4,-15.202679999141708,[68 69 70],-62.126670739508825,294.0887493,-4.9659755,389.367,1301.706,58347.3055671,58348.3280208,1.020613399996364,294.0886290503654,-4.9659810056345,0.009,0.007,90,4209862557688164864,294.08863349268,0.2833,-4.96597420719,0.1994,-0.0983,0.2687,1.028,0.571,1.579,0.424,0,5.23597e+02,1.50634e+00,18.890873,1.75789e+02,5.04989e+00,19.738910,5.01776e+02,6.64352e+00,18.010645,1.728266,,,0,,,,,
0.226568,ztf_000437_zr_c01_q2_match_programid,73388,9.181022839963363,1.18102284001804,12,0.09841857000150334,10.430159496607846,2.430159510509886,12,0.2025132925424905,1.8674396626051528,1.2491366566444828,[195 196 197],70.43947400849675,293.8139296,-4.6702674,1361.847,2.227,58348.3169907,58348.3238889,0.005069499995443039,293.8139243037132,-4.6703301138427,0.004,0.003,90,4210166675737304448,293.81392426123,0.1167,-4.67034007598,0.0940,0.0933,0.1281,-0.010,0.227,-2.314,0.185,0,1.50008e+03,2.27113e+00,17.748077,6.43185e+02,1.44164e+01,18.330550,1.26029e+03,1.72097e+01,17.010740,1.319809,,,0,,,,,
0.068310,ztf_000437_zr_c01_q3_match_programid,26423,15.45000933552271,7.450009379934023,29,0.2568968751701387,20.05406063038934,12.054060644218639,29,0.41565726359374616,9.99440710899759,4.604051294866631,[44 45 46],-310.1733382821667,293.4948923,-5.9174916,2488.758,1613.256,58347.2816898,58348.3280208,1.0444906999982777,293.4949023355584,-5.9175077372739,0.008,0.006,90,4208254586353401088,293.49489200024,0.2632,-5.91751245951,0.2052,0.2719,0.2884,-2.388,0.519,-1.097,0.377,0,6.10367e+02,1.58515e+00,18.724388,2.39777e+02,1.45748e+01,19.401867,5.59147e+02,9.08385e+00,17.893105,1.508762,,,0,,,,,
0.100074,ztf_000437_zr_c01_q3_match_programid,76610,27.297941434072225,19.29794136266341,22,0.8771791528483367,23.71051046299096,15.710510426172913,22,0.7141141102805869,0.16634098257344226,-3.5874309710812646,[206 207 208 209 210],348.9319277952536,293.4934286,-6.0075711,2491.891,1676.21,58348.3238889,58348.3280208,4.5140000293031335E-4,293.4934471811505,-6.0075503329616,0.007,0.005,90,4208246855413213696,293.49343434411,0.2314,-6.00757356784,0.2142,0.1708,0.3171,-2.965,0.426,-5.396,0.344,0,7.62686e+02,2.01515e+00,18.482502,3.28778e+02,1.99930e+01,19.059132,6.81325e+02,6.55533e+00,17.678535,1.380596,,,0,,,,,
0.379713,ztf_000437_zr_c01_q3_match_programid,80082,57.668783154424055,49.66878294778028,29,1.7127166533717337,33.45125698860217,25.451257046363946,29,0.8776295533228947,5.511007606024201E-6,-24.217526165821887,[52 53 54],-143.0899739359598,293.9788105,-6.2494433,775.714,2789.691,58347.2890394,58348.3280208,1.0371412000022247,293.9788255448488,-6.2495477101269,0.010,0.007,90,4207467885788858624,293.97881768506,0.3089,-6.24954483872,0.2364,-0.3228,0.3089,-1.815,0.629,0.667,0.455,0,4.76597e+02,1.49377e+00,18.992987,2.17356e+02,1.84372e+01,19.508460,3.73654e+02,6.03494e+00,18.330746,1.177713,,,0,,,,,
0.137430,ztf_000437_zr_c01_q3_match_programid,90204,23.086737609580815,15.086738040543043,7,2.155248291506149,19.560042906874898,11.560043256490895,7,1.6514347509272707,0.17146993200159907,-3.5266947027059175,[142 143 144],95.75793928819712,293.5443909,-5.5358957,2312.659,1.444,58348.3165278,58348.3188194,4.51300002168864E-4,293.5443527694748,-5.5358915871701,0.007,0.007,90,4209815244325136768,293.54433348617,0.2395,-5.53594422336,0.2065,0.4534,0.2663,-4.458,0.480,-12.225,0.439,0,6.69788e+02,1.43246e+00,18.623524,3.10596e+02,1.45264e+01,19.120897,5.92555e+02,1.07305e+01,17.830100,1.290798,,,0,,,,,
0.124167,ztf_000437_zr_c01_q3_match_programid,91765,10.33194811306728,2.3319481014701204,28,0.08328386076679002,13.934926893198426,5.93492692359588,28,0.21196167584271,6.058664462493487,3.6029787801311457,[190 191 192 193],60.978624715436496,293.866706,-5.7984047,1170.667,935.568,58348.3110185,58348.3280208,0.0147106000003987,293.8667066997253,-5.7984391837549,0.001,0.001,90,4209745219183470720,293.86671085552,0.0457,-5.79843733619,0.0362,1.0661,0.0489,0.960,0.090,0.429,0.072,0,7.74488e+03,1.86783e+01,15.965829,3.46962e+03,3.95539e+01,16.500685,6.98492e+03,6.08677e+01,15.151517,1.349168,,,0,4669.13,0.7900,0.3870,0.87,0.325
0.236871,ztf_000437_zr_c01_q3_match_programid,1802,27.666539939614083,19.666539875107695,29,0.6781565474175067,26.383878789556295,18.383878709044186,29,0.6339268520360064,0.5265912884708767,-1.2826611500577876,[11 12 13],63.59794556564469,293.8651267,-6.3752415,1170.057,2999.164,58348.2305903,58348.3280208,0.09559019999869633,293.8650742282302,-6.3752013756761,0.007,0.005,90,4207460498444617984,293.86508295807,0.2095,-6.37525961089,0.1770,-0.1046,0.2454,2.015,0.421,-13.526,0.335,0,7.95501e+02,2.05109e+00,18.436764,3.99748e+02,1.81256e+01,18.846924,5.98215e+02,1.53797e+01,17.819777,1.027147,,,0,,,,,
0.090600,ztf_000437_zr_c01_q4_match_programid,1004,21.201161242457772,13.201161217827254,21,0.6286267246584407,16.96421254167657,8.964212514271134,21,0.4268672625843397,0.12021489448289205,-4.236948700781202,[2 3 4],-42.01115213319943,294.5479476,-5.537963,1830.102,264.803,58347.2132639,58348.3280208,1.1129166000027908,294.5479228317443,-5.5379579389859,0.002,0.001,90,4209032495133856384,294.54793283864,0.0504,-5.53797651033,0.0393,0.4204,0.0553,2.313,0.097,-4.313,0.073,0,7.08559e+03,5.22606e+00,16.062426,3.38842e+03,1.13049e+01,16.526394,5.36370e+03,1.57646e+01,15.438258,1.088136,,,0,5017.37,,,1.75,1.742
0.090600,ztf_000437_zr_c01_q4_match_programid,1004,21.201161242457772,13.201161217827254,21,0.6286267246584407,16.96421254167657,8.964212514271134,21,0.4268672625843397,0.12021489448289205,-4.236948700781202,[2 3 4],-42.01115213319943,294.5479476,-5.537963,1830.102,264.803,58347.2132639,58348.3280208,1.1129166000027908,294.5479228317443,-5.5379579389859,0.002,0.001,90,4209032495133856384,294.54793283864,0.0504,-5.53797651033,0.0393,0.4204,0.0553,2.313,0.097,-4.313,0.073,0,7.08559e+03,5.22606e+00,16.062426,3.38842e+03,1.13049e+01,16.526394,5.36370e+03,1.57646e+01,15.438258,1.088136,,,0,5017.37,,,1.75,1.742
0.326075,ztf_000437_zr_c01_q4_match_programid,6611,33.15102613699017,25.151025752278688,39,0.644898096212274,28.037802197264284,20.037801862385145,39,0.5137897913432088,0.07756709541597726,-5.113223939725884,[188 189 190 191 192],179.58338568978914,294.3858648,-5.6489375,2407.787,404.616,58348.3073495,58348.3280208,0.017002300002786797,294.3857970851171,-5.6488769755756,0.005,0.004,90,4209023935259857152,294.38578471803,0.1818,-5.64888824097,0.1468,0.2419,0.2020,-2.858,0.346,-2.616,0.286,0,9.46722e+02,1.91435e+00,18.247810,4.34720e+02,8.81632e+00,18.755863,7.00559e+02,8.69704e+00,17.648308,1.107555,,,0,,,,,
0.515591,ztf_000437_zr_c01_q4_match_programid,21363,77.60110532427748,69.60110483123216,44,1.581843291618913,65.26317319066811,57.26317283640938,44,1.3014357462820314,0.0020933993170049263,-12.337932133609371,[104 105 106],567.3183922435388,294.8689366,-5.9499765,694.082,1487.103,58348.2305903,58348.3280208,0.0942129000031855,294.8688665287559,-5.9501016185466,0.011,0.010,90,4208952054688294016,294.86885783951,0.4130,-5.95009499738,0.3224,1.2605,0.4889,-2.007,0.736,1.538,0.617,0,3.28651e+02,1.41373e+00,19.396526,1.18133e+02,8.83760e+00,20.170464,3.00332e+02,7.37010e+00,18.567915,1.602549,,,0,,,,,
0.160187,ztf_000437_zr_c01_q4_match_programid,26752,14.747509602548947,6.747509646329726,22,0.30670498392407847,14.677878801975151,6.677878852664667,22,0.30353994784839394,0.9657836831938839,-0.06963080057379578,[206 207 208 209 210],96.35092509607887,294.3887532,-6.0653071,2399.653,1879.477,58348.3238889,58348.3280208,4.5140000293031335E-4,294.3887626187539,-6.0652636005058,0.003,0.002,90,4208975698485923840,294.38876273509,0.0812,-6.06529441423,0.0685,1.0129,0.0971,0.027,0.166,-7.157,0.144,0,3.28035e+03,3.63870e+00,16.898567,1.19014e+03,1.21829e+01,17.662395,3.00853e+03,1.70420e+01,16.066032,1.596363,,,0,4221.27,0.5190,0.2495,0.80,0.185
0.380298,ztf_000437_zr_c01_q4_match_programid,30500,102.81739430821774,94.81739460772444,17,5.577493800454379,76.26773036521442,68.26773055525572,17,4.015748856191514,1.7171717163937358E-6,-26.549663943003324,[161 162 163],933.4165746976261,294.2168454,-6.1571596,3006.248,2207.914,58348.3169907,58348.3280208,0.00920139999652747,294.2169478982848,-6.1571317721019,0.002,0.002,90,4208970647598299008,294.21694789828,2.2856,-6.15713177210,1.5420,,,,,,,0,1.07774e+02,1.26842e+00,20.607084,5.77783e+01,1.15456e+01,20.946976,9.09140e+01,9.97527e+00,19.865343,1.081633,,,0,,,,,
