match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c02_q3_match_programid2.pytable,18873,sources,58347.2697569,58347.2734259,284.5498811,-5.7726707,-267.9933296432587
ztf_000436_zr_c02_q3_match_programid2.pytable,38431,sources,58347.2128009,58347.2146412,285.1516338,-6.0713861,164.34011647215277
ztf_000436_zr_c02_q3_match_programid2.pytable,39466,sources,58348.2347222,58348.2365625,284.9728349,-6.0866343,247.6359834883317
ztf_000436_zr_c02_q3_match_programid2.pytable,53369,sources,58348.2310532,58348.2365625,284.5276411,-6.2942033,532.2923117857604
ztf_000436_zr_c02_q3_match_programid2.pytable,63895,sources,58347.2146412,58347.2164815,284.7156502,-5.6260512,29.658733603026207
ztf_000436_zr_c02_q3_match_programid2.pytable,64798,sources,58348.3050463,58348.3068866,284.6938798,-5.6436059,261.15024297144646
ztf_000436_zr_c02_q3_match_programid2.pytable,75564,sources,58348.225544,58348.229213,284.4535255,-5.8549534,341.94615215944566
ztf_000436_zr_c02_q3_match_programid2.pytable,76000,sources,58347.3119907,58347.3156597,284.9827519,-5.8649683,-27.398482827792463
ztf_000436_zr_c02_q3_match_programid2.pytable,86820,sources,58347.2128009,58347.2146412,285.1504697,-6.0727425,197.366991663421
ztf_000436_zr_c02_q3_match_programid2.pytable,86931,sources,58347.2128009,58347.2146412,285.1566761,-6.0749157,349.8941615175665
ztf_000436_zr_c02_q3_match_programid2.pytable,106759,sources,58347.2826042,58347.2844444,285.230527,-5.6193903,-152.54619381455655
ztf_000436_zr_c02_q3_match_programid2.pytable,109483,sources,58347.2146412,58347.2164815,284.4557311,-5.6842633,199.05697766110984
ztf_000436_zr_c02_q3_match_programid2.pytable,109492,sources,58347.2164815,58347.2183102,284.577544,-5.6846104,31.78211921821037
ztf_000436_zr_c02_q3_match_programid2.pytable,113351,sources,58347.3193403,58347.3216319,284.5443253,-5.7766364,-11.197124029649729
ztf_000436_zr_c02_q3_match_programid2.pytable,121337,sources,58348.2204861,58348.2223264,284.9146345,-5.9651789,239.11627134980034
ztf_000436_zr_c02_q3_match_programid2.pytable,122492,sources,58348.2439005,58348.2457407,284.4992589,-5.990632,294.2738281072221
ztf_000436_zr_c02_q3_match_programid2.pytable,125154,sources,58347.2233681,58347.2251968,285.1975517,-6.0479444,88.05035205923096
ztf_000436_zr_c02_q3_match_programid2.pytable,126346,sources,58347.2128009,58347.2178588,285.1512717,-6.0734724,1332.7607651595722
ztf_000436_zr_c02_q3_match_programid2.pytable,126360,sources,58347.2128009,58347.2160185,285.1500633,-6.0738052,342.6341143438416
ztf_000436_zr_c02_q3_match_programid2.pytable,126389,sources,58347.2128009,58347.2160185,285.1538069,-6.0743612,77.86433954502522
ztf_000436_zr_c02_q3_match_programid2.pytable,130382,sources,58348.2278356,58348.2315046,284.6280171,-6.1624871,271.23366223811104
ztf_000436_zr_c02_q3_match_programid2.pytable,136537,sources,58348.2328819,58348.2347222,284.5346311,-6.2939004,513.4475216829369
ztf_000436_zr_c02_q3_match_programid2.pytable,140295,sources,58348.3064236,58348.3082639,285.1274562,-5.5427465,155.6255383518286
ztf_000436_zr_c02_q3_match_programid2.pytable,142238,sources,58348.2296759,58348.2420718,285.3046976,-5.6123322,711.8042579916262
ztf_000436_zr_c02_q3_match_programid2.pytable,147151,sources,58347.310162,58347.3124421,284.5452676,-5.7757764,216.23554879220657
ztf_000436_zr_c02_q3_match_programid2.pytable,165435,sources,58348.303206,58348.3050463,284.9715047,-5.5422462,219.7123299880671
ztf_000436_zr_c02_q3_match_programid2.pytable,170553,sources,58347.2826042,58347.2849074,284.9395712,-5.8563882,-301.91082885964374
ztf_000436_zr_c02_q3_match_programid2.pytable,172089,sources,58348.2333449,58348.2351736,285.0603885,-5.9496666,282.8941410390273
ztf_000436_zr_c02_q3_match_programid2.pytable,172624,sources,58347.2826042,58347.2849074,284.6732738,-5.9802891,-171.82329060662812
ztf_000436_zr_c02_q3_match_programid2.pytable,174323,sources,58347.2830671,58347.2849074,284.7877085,-6.0786631,-66.75769906679247
ztf_000436_zr_c02_q3_match_programid2.pytable,182448,sources,58348.284375,58348.2866782,284.4473483,-5.8599355,250.74999759422934
ztf_000436_zr_c02_q3_match_programid2.pytable,187249,sources,58348.2990741,58348.3009144,284.6764617,-5.5417253,70.6248951018137
ztf_000436_zr_c02_q3_match_programid2.pytable,11410,transients,58348.3192824,58348.3215856,284.6932878,-6.362818,50.901326500813695
