,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c13_q1_match_programid2.pytable,6035,sources,58347.3156597,58347.31795140001,287.6542608,0.9836449,115.09467039005057,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_6035_type_sources.png,4
1,ztf_000436_zr_c13_q1_match_programid2.pytable,17452,sources,58348.221875,58348.22416669999,287.5539117,0.7852826,256.11989405451203,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_17452_type_sources.png,3
2,ztf_000436_zr_c13_q1_match_programid2.pytable,52628,sources,58347.2141898,58347.216018499996,287.6662046,1.0061913,15.37872160509866,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_52628_type_sources.png,3
3,ztf_000436_zr_c13_q1_match_programid2.pytable,57965,sources,58347.2183102,58347.228865699995,288.0180321,0.9060633,24932.707988978487,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_57965_type_sources.png,4
4,ztf_000436_zr_c13_q1_match_programid2.pytable,91140,sources,58348.306886599996,58348.3119329,288.02608310000005,0.27624309999999996,995.8507859011694,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_91140_type_sources.png,3
5,ztf_000436_zr_c13_q1_match_programid2.pytable,91255,sources,58347.2183102,58347.2201505,287.8456296,0.2745169,-21.01296204903562,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_91255_type_sources.png,3
6,ztf_000436_zr_c13_q1_match_programid2.pytable,97435,sources,58347.321169,58347.3234606,287.6536017,0.9825895,2800.7708584330794,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_97435_type_sources.png,4
7,ztf_000436_zr_c13_q1_match_programid2.pytable,105556,sources,58347.282604199994,58347.2844444,287.8472329,0.8081173,-281.21512121987746,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_105556_type_sources.png,4
8,ztf_000436_zr_c13_q1_match_programid2.pytable,109886,sources,58347.282604199994,58347.2849074,287.954746,0.7172386,-316.2610183175127,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_109886_type_sources.png,3
9,ztf_000436_zr_c13_q1_match_programid2.pytable,126436,sources,58348.31010419999,58348.3179051,287.5731741,0.3703093,570.7031594063767,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_126436_type_sources.png,
10,ztf_000436_zr_c13_q1_match_programid2.pytable,141594,sources,58348.2310532,58348.2328819,287.5531008,0.7832779000000001,186.78768004272743,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_141594_type_sources.png,2
11,ztf_000436_zr_c13_q1_match_programid2.pytable,147431,sources,58348.32342590001,58348.325266199994,287.8296488,0.5885325,209.66369709256855,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_147431_type_sources.png,4
12,ztf_000436_zr_c13_q1_match_programid2.pytable,172106,sources,58348.313773099995,58348.31561340001,287.356029,1.0668603,228.11889630840855,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_172106_type_sources.png,4
13,ztf_000436_zr_c13_q1_match_programid2.pytable,188757,sources,58347.2738773,58347.277106500005,287.65910299999996,0.9928026,278.30502048159883,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_188757_type_sources.png,4
14,ztf_000436_zr_c13_q1_match_programid2.pytable,189381,sources,58348.2811574,58348.284838,287.5473816,0.7718786999999999,711.9948402314546,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_189381_type_sources.png,3
15,ztf_000436_zr_c13_q1_match_programid2.pytable,2105,transients,58348.288506900004,58348.2903472,287.50612810000007,0.23306620000000003,224.49757094945113,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_2105_type_transients.png,1
16,ztf_000436_zr_c13_q1_match_programid2.pytable,16620,transients,58348.27886569999,58348.284375,288.02878569999996,0.2781197,789.3161560426089,found_flares_436/ztf_000436_zr_c13_q1_match_programid2_id_16620_type_transients.png,2
