match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c10_q1_match_programid2.pytable,4511,sources,58347.2123495,58347.2160185,285.3948144,-0.8562684,252.73132218748646
ztf_000436_zr_c10_q1_match_programid2.pytable,26241,sources,58347.3083218,58347.310162,285.6429523,-1.2253402,-75.81476753039843
ztf_000436_zr_c10_q1_match_programid2.pytable,33699,sources,58347.2164815,58347.2183102,285.8419204,-1.3444233,131.82544987254326
ztf_000436_zr_c10_q1_match_programid2.pytable,37021,sources,58347.2660764,58347.2683681,286.0421976,-1.3975954,280.51800819165567
ztf_000436_zr_c10_q1_match_programid2.pytable,42093,sources,58348.3082639,58348.3123958,285.5435662,-1.4791372,582818.9958407131
ztf_000436_zr_c10_q1_match_programid2.pytable,42776,sources,58348.2494444,58348.2554398,285.9683787,-1.4902185,1268.1807886650106
ztf_000436_zr_c10_q1_match_programid2.pytable,44655,sources,58348.2531366,58348.2572685,285.9960445,-1.5207616,630.3860888029735
ztf_000436_zr_c10_q1_match_programid2.pytable,45140,sources,58348.3137731,58348.3160648,285.9905147,-1.5283751,22.71218472663176
ztf_000436_zr_c10_q1_match_programid2.pytable,58362,sources,58348.3027546,58348.3050463,285.5830559,-0.8994665,651.9099884348734
ztf_000436_zr_c10_q1_match_programid2.pytable,82187,sources,58347.2720486,58347.2771065,285.6241031,-1.3524226,90653.47480087932
ztf_000436_zr_c10_q1_match_programid2.pytable,82396,sources,58347.3083218,58347.313831,285.6211104,-1.3568866,70810.98603240761
ztf_000436_zr_c10_q1_match_programid2.pytable,83608,sources,58348.2646181,58348.2664583,285.355596,-1.3803134,388.96469480542333
ztf_000436_zr_c10_q1_match_programid2.pytable,84512,sources,58347.3119907,58347.3142824,286.0760396,-1.3978768,100.37544701649091
ztf_000436_zr_c10_q1_match_programid2.pytable,87808,sources,58348.3027546,58348.3105556,285.8433737,-1.4610268,650.4600239132723
ztf_000436_zr_c10_q1_match_programid2.pytable,100320,sources,58348.3068866,58348.3087269,286.0919559,-0.8448993,90.31745894580669
ztf_000436_zr_c10_q1_match_programid2.pytable,100356,sources,58348.3064236,58348.3087269,285.8530542,-0.8448111,52.166916029400596
ztf_000436_zr_c10_q1_match_programid2.pytable,100387,sources,58348.3123958,58348.3156134,285.6699228,-0.8453744,39.95555491884923
