match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c01_q3_match_programid2.pytable,176,sources,58347.2233681,58347.2251968,286.8052395,-5.5142634,178.75008848479428
ztf_000436_zr_c01_q3_match_programid2.pytable,13793,sources,58347.2660764,58347.2683681,286.3167429,-5.7474756,127.41238260494526
ztf_000436_zr_c01_q3_match_programid2.pytable,14207,sources,58347.3087731,58347.3106134,286.3128874,-5.7546504,-152.97260193364136
ztf_000436_zr_c01_q3_match_programid2.pytable,18284,sources,58347.3234606,58347.3253009,286.6564195,-5.825557,239.37768159850435
ztf_000436_zr_c01_q3_match_programid2.pytable,21724,sources,58348.2223264,58348.2241667,286.3792575,-5.8848406,472.52391255338034
ztf_000436_zr_c01_q3_match_programid2.pytable,41630,sources,58348.2811574,58348.284838,287.1574434,-6.2362024,965.5593554870436
ztf_000436_zr_c01_q3_match_programid2.pytable,49373,sources,58347.2178588,58347.2196875,286.7923423,-5.5450844,101.49450134916793
ztf_000436_zr_c01_q3_match_programid2.pytable,58456,sources,58347.2274884,58347.230706,286.3202184,-5.7415143,63.79616640555889
ztf_000436_zr_c01_q3_match_programid2.pytable,58457,sources,58347.2311574,58347.234375,286.3202152,-5.7423899,59.02600685655469
ztf_000436_zr_c01_q3_match_programid2.pytable,72178,sources,58348.2733681,58348.277037,286.5704341,-6.0357773,847.5780984657524
ztf_000436_zr_c01_q3_match_programid2.pytable,88122,sources,58347.2164815,58347.2183102,286.789511,-5.542884,22.760251733685408
ztf_000436_zr_c01_q3_match_programid2.pytable,96436,sources,58347.2793981,58347.2830671,286.3153837,-5.7499452,723.2289600233308
ztf_000436_zr_c01_q3_match_programid2.pytable,97230,sources,58347.2807755,58347.2830671,286.4670472,-5.7692089,230.17591288272277
ztf_000436_zr_c01_q3_match_programid2.pytable,131702,sources,58348.2347222,58348.2370139,286.3785287,-5.8865786,225.9864980302213
ztf_000436_zr_c01_q3_match_programid2.pytable,131915,sources,58348.2935648,58348.2958565,286.3728333,-5.8938704,203.70379334383557
ztf_000436_zr_c01_q3_match_programid2.pytable,136066,sources,58348.2568171,58348.2591088,286.5715931,-6.0344146,1430.5715673780135
ztf_000436_zr_c01_q3_match_programid2.pytable,137047,sources,58347.2196875,58347.2215278,286.6001989,-6.0649792,38.62570217170321
ztf_000436_zr_c01_q3_match_programid2.pytable,4289,transients,58348.2328819,58348.2347222,286.937514,-6.3595972,222.57039263013505
ztf_000436_zr_c01_q3_match_programid2.pytable,8566,transients,58347.2233681,58347.2251968,286.804171,-5.5059664,133.95501213656183
ztf_000436_zr_c01_q3_match_programid2.pytable,10211,transients,58348.3045949,58348.3064236,286.8560977,-6.3771123,427.8169094028078
ztf_000436_zr_c01_q3_match_programid2.pytable,20708,transients,58347.2233681,58347.2251968,286.8041689,-5.4976474,197.02134804517846
ztf_000436_zr_c01_q3_match_programid2.pytable,20918,transients,58347.2233681,58347.2251968,286.8044804,-5.4934982,206.05428939247508
ztf_000436_zr_c01_q3_match_programid2.pytable,24986,transients,58347.2233681,58347.2251968,286.8050428,-5.4770249,291.0036433123199
ztf_000436_zr_c01_q3_match_programid2.pytable,28187,transients,58347.2233681,58347.2251968,286.80607,-5.5021518,406.2375533401659
ztf_000436_zr_c01_q3_match_programid2.pytable,28792,transients,58347.2233681,58347.2251968,286.8036155,-5.4940796,409.01199450948263
