match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c11_q3_match_programid2.pytable,2369,sources,58347.2251968,58347.2293287,283.3572465,-1.7430913,967.0106089961881
ztf_000436_zr_c11_q3_match_programid2.pytable,2553,sources,58347.2844444,58347.2899653,283.3602988,-1.7473392,-101.17353660794026
ztf_000436_zr_c11_q3_match_programid2.pytable,48066,sources,58348.229213,58348.2370139,283.4161067,-1.8211858,8084.205996228515
ztf_000436_zr_c11_q3_match_programid2.pytable,76441,sources,58347.3230093,58347.3253009,283.3614928,-1.7507537,2015.8631143701973
ztf_000436_zr_c11_q3_match_programid2.pytable,79084,sources,58348.2512731,58348.2554398,283.4176972,-1.8225136,6639.91073705967
ztf_000436_zr_c11_q3_match_programid2.pytable,79161,sources,58348.2751968,58348.280706,283.4184279,-1.8247222,5915.866534887517
ztf_000436_zr_c11_q3_match_programid2.pytable,79195,sources,58348.2866782,58348.2921875,283.4188402,-1.8257668,595.1102408723256
ztf_000436_zr_c11_q3_match_programid2.pytable,80548,sources,58348.2586574,58348.2604861,282.8479196,-1.8699496,113.13007478624183
ztf_000436_zr_c11_q3_match_programid2.pytable,87956,sources,58348.2917245,58348.2972454,283.1796541,-2.114125,4375.215456702498
ztf_000436_zr_c11_q3_match_programid2.pytable,116871,sources,58348.2347222,58348.2388426,283.1511561,-2.4106613,730.3632021268036
ztf_000436_zr_c11_q3_match_programid2.pytable,119623,sources,58348.3248032,58348.3266435,283.4110944,-1.7105781,26.751599544400875
ztf_000436_zr_c11_q3_match_programid2.pytable,124732,sources,58348.2273843,58348.2333449,283.1836211,-2.1080588,8012.445322396149
ztf_000436_zr_c11_q3_match_programid2.pytable,129800,sources,58348.3192824,58348.3215856,283.2078665,-1.7090522,86.93907278694496
