match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c11_q4_match_programid2.pytable,24300,sources,58347.3009838,58347.3032755,284.0601058,-2.1388363,-154.9842179325566
ztf_000436_zr_c11_q4_match_programid2.pytable,24306,sources,58347.3124421,58347.3142824,284.0615856,-2.138957,-103.825959788467
ztf_000436_zr_c11_q4_match_programid2.pytable,26075,sources,58348.2328819,58348.2370139,284.200252,-2.166553,718.3848993994981
ztf_000436_zr_c11_q4_match_programid2.pytable,36016,sources,58347.2325463,58347.234375,284.1216723,-2.3255879,348.04891653832607
ztf_000436_zr_c11_q4_match_programid2.pytable,43126,sources,58347.2660764,58347.2683681,283.4983313,-2.4336472,-228.57730619422162
ztf_000436_zr_c11_q4_match_programid2.pytable,44063,sources,58348.3179051,58348.3252662,284.0741194,-2.449601,1433.5270252033579
ztf_000436_zr_c11_q4_match_programid2.pytable,44113,sources,58348.3064236,58348.3101042,284.0768672,-2.4504313,3064.342690665137
ztf_000436_zr_c11_q4_match_programid2.pytable,44145,sources,58348.3192824,58348.3234259,284.0751792,-2.450886,8893.133664614186
ztf_000436_zr_c11_q4_match_programid2.pytable,44149,sources,58348.3211227,58348.3252662,284.080338,-2.4507891,1995.238765266201
ztf_000436_zr_c11_q4_match_programid2.pytable,80261,sources,58348.2972454,58348.299537,283.6482115,-2.3247889,724.6240519481033
ztf_000436_zr_c11_q4_match_programid2.pytable,84864,sources,58347.2109722,58347.2146412,283.5017443,-2.4258156,1169.7961884716997
ztf_000436_zr_c11_q4_match_programid2.pytable,85417,sources,58348.2260069,58348.2278356,284.0840772,-2.437722,1663.7485086978934
ztf_000436_zr_c11_q4_match_programid2.pytable,111899,sources,58348.3142361,58348.3179051,284.2114954,-2.168717,213.76720222177812
ztf_000436_zr_c11_q4_match_programid2.pytable,112132,sources,58348.2696875,58348.2719792,283.9053026,-2.1742406,1185.567332689968
ztf_000436_zr_c11_q4_match_programid2.pytable,117960,sources,58347.2274884,58347.2329977,284.1213509,-2.3277574,2597598.4790150383
ztf_000436_zr_c11_q4_match_programid2.pytable,121870,sources,58347.2862847,58347.2885764,283.496431,-2.4363362,-200.82771438451084
ztf_000436_zr_c11_q4_match_programid2.pytable,121949,sources,58348.225544,58348.2273843,284.0847845,-2.4391603,1974.3003771117292
ztf_000436_zr_c11_q4_match_programid2.pytable,122169,sources,58348.2751968,58348.280706,284.0798706,-2.4448059,4403096.130454035
ztf_000436_zr_c11_q4_match_programid2.pytable,126268,sources,58348.3027546,58348.3087269,284.2905534,-1.7111194,8929.177120844004
ztf_000436_zr_c11_q4_match_programid2.pytable,127681,sources,58347.2123495,58347.2141898,284.0093366,-1.7456312,20.878704469817336
ztf_000436_zr_c11_q4_match_programid2.pytable,147913,sources,58348.2204861,58348.2241667,284.0824389,-2.4356968,2857.8778457828503
ztf_000436_zr_c11_q4_match_programid2.pytable,150816,sources,58348.2811574,58348.2829977,283.7337389,-1.705688,106.17216465674727
ztf_000436_zr_c11_q4_match_programid2.pytable,150947,sources,58348.3234259,58348.3266435,284.0458801,-1.7103991,47.18332985355701
ztf_000436_zr_c11_q4_match_programid2.pytable,163735,sources,58347.3175,58347.321169,283.4947831,-2.4407667,306.5860131608623
ztf_000436_zr_c11_q4_match_programid2.pytable,173651,sources,58348.322963,58348.3252662,284.0467554,-1.7102946,97.29411085230205
ztf_000436_zr_c11_q4_match_programid2.pytable,185734,sources,58348.2917245,58348.2935648,284.2913917,-1.7096671,4143.85972938309
ztf_000436_zr_c11_q4_match_programid2.pytable,13557,transients,58348.3192824,58348.3211227,284.0151477,-1.7097252,160.34771482565782
ztf_000436_zr_c11_q4_match_programid2.pytable,17557,transients,58348.2439005,58348.2457407,283.7521561,-2.5227568,105.18160330479671
ztf_000436_zr_c11_q4_match_programid2.pytable,18261,transients,58348.2862153,58348.2903472,284.2913697,-1.7093207,5089.920268296275
ztf_000436_zr_c11_q4_match_programid2.pytable,20013,transients,58347.2128009,58347.2178588,284.319481,-1.8976594,-31.458671568118632
