,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c05_q4_match_programid2.pytable,2633,sources,58348.27519680001,58348.279328699995,287.9960172,-3.6430027000000003,3163.0881710666936,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_2633_type_sources.png,
1,ztf_000436_zr_c05_q4_match_programid2.pytable,2715,sources,58348.2862153,58348.2903472,287.9955839,-3.6440742,1384.0029103598858,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_2715_type_sources.png,
2,ztf_000436_zr_c05_q4_match_programid2.pytable,11943,sources,58348.22967590001,58348.2315046,287.2349749,-3.7981112,219.15783773213474,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_11943_type_sources.png,1
3,ztf_000436_zr_c05_q4_match_programid2.pytable,14110,sources,58347.21464119999,58347.2178588,287.66801489999995,-3.8327795,709.8597202633789,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_14110_type_sources.png,
4,ztf_000436_zr_c05_q4_match_programid2.pytable,14133,sources,58348.284838,58348.288506900004,287.669803,-3.8332112,440.22494165424973,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_14133_type_sources.png,
5,ztf_000436_zr_c05_q4_match_programid2.pytable,18547,sources,58347.2233681,58347.225196800006,287.53154,-3.9058488,120.69711956350436,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_18547_type_sources.png,
6,ztf_000436_zr_c05_q4_match_programid2.pytable,31833,sources,58348.237013900005,58348.24023150001,287.54490039999996,-4.1197995,281.69953014808164,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_31833_type_sources.png,
7,ztf_000436_zr_c05_q4_match_programid2.pytable,32827,sources,58348.237013900005,58348.24023150001,287.5453643,-4.1363667,312.68042082177817,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_32827_type_sources.png,
8,ztf_000436_zr_c05_q4_match_programid2.pytable,48040,sources,58347.221979199996,58347.2238194,287.8552603,-4.3914957999999995,71.0579429995397,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_48040_type_sources.png,
9,ztf_000436_zr_c05_q4_match_programid2.pytable,49480,sources,58347.2123495,58347.2141898,287.5030124,-4.417071900000001,-40.81243771094401,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_49480_type_sources.png,2
10,ztf_000436_zr_c05_q4_match_programid2.pytable,59414,sources,58347.221979199996,58347.2238194,287.57784580000003,-3.8111846,94.21510987031765,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_59414_type_sources.png,
11,ztf_000436_zr_c05_q4_match_programid2.pytable,60303,sources,58347.21464119999,58347.21648150001,287.665914,-3.8330499,379.5676056386932,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_60303_type_sources.png,
12,ztf_000436_zr_c05_q4_match_programid2.pytable,62822,sources,58347.21464119999,58347.2178588,287.25494060000005,-3.8944869,5.088393687319467,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_62822_type_sources.png,
13,ztf_000436_zr_c05_q4_match_programid2.pytable,62822,sources,58348.2880556,58348.28989580001,287.25494060000005,-3.8944869,186.8445021705939,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_62822_type_sources.png,2
14,ztf_000436_zr_c05_q4_match_programid2.pytable,69356,sources,58348.30642359999,58348.308263900006,287.3087523,-4.0556972,89.18105974306297,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_69356_type_sources.png,3
15,ztf_000436_zr_c05_q4_match_programid2.pytable,72920,sources,58348.27519680001,58348.2774884,287.5389784,-4.1433386,154.7717771132252,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_72920_type_sources.png,
16,ztf_000436_zr_c05_q4_match_programid2.pytable,72932,sources,58348.2756597,58348.2774884,287.534984,-4.1435314,217.8895525673669,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_72932_type_sources.png,
17,ztf_000436_zr_c05_q4_match_programid2.pytable,72955,sources,58348.2829977,58348.284838,287.59621949999996,-4.1439111,517.8262714291111,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_72955_type_sources.png,3
18,ztf_000436_zr_c05_q4_match_programid2.pytable,79543,sources,58348.2917245,58348.2954051,287.2813648,-4.300216099999999,715.2891536460411,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_79543_type_sources.png,2
19,ztf_000436_zr_c05_q4_match_programid2.pytable,79952,sources,58347.21464119999,58347.2178588,287.6489121,-4.3090693,306.0299108690349,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_79952_type_sources.png,
20,ztf_000436_zr_c05_q4_match_programid2.pytable,79960,sources,58347.21464119999,58347.2178588,287.6470401,-4.3094049000000005,-28.28864615970997,found_flares_436/ztf_000436_zr_c05_q4_match_programid2_id_79960_type_sources.png,
