match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c01_q1_match_programid2.pytable,33146,sources,58348.3179051,58348.3211227,287.3959775,-5.149021,336.7042374950835
ztf_000436_zr_c01_q1_match_programid2.pytable,34396,sources,58348.3137731,58348.3160648,287.7608331,-5.1687817,521.3837035135673
ztf_000436_zr_c01_q1_match_programid2.pytable,65253,sources,58347.3064815,58347.310162,287.7007781,-4.9348946,360.9054251764087
ztf_000436_zr_c01_q1_match_programid2.pytable,67219,sources,58347.2738773,58347.2757176,287.4219292,-4.9821313,257.07568621350737
ztf_000436_zr_c01_q1_match_programid2.pytable,98283,sources,58348.2383912,58348.2406944,287.5974156,-4.9718303,646.8089958953619
ztf_000436_zr_c01_q1_match_programid2.pytable,103617,sources,58348.2420718,58348.2457407,287.3982061,-5.136678,312.2489944526421
ztf_000436_zr_c01_q1_match_programid2.pytable,116468,sources,58348.3234259,58348.3252662,287.4900472,-4.6730495,62.17732038352125
ztf_000436_zr_c01_q1_match_programid2.pytable,117367,sources,58347.2660764,58347.2679167,287.6680009,-4.7099764,-138.45281855126774
ztf_000436_zr_c01_q1_match_programid2.pytable,123504,sources,58347.234375,58347.2362153,287.4233941,-4.9754293,222.40086306875446
ztf_000436_zr_c01_q1_match_programid2.pytable,127291,sources,58348.2646181,58348.2664583,287.3972278,-5.1403152,89.68525105910584
ztf_000436_zr_c01_q1_match_programid2.pytable,133369,sources,58347.2830671,58347.2849074,287.1752321,-5.3812419,-266.76339331864835
ztf_000436_zr_c01_q1_match_programid2.pytable,145028,sources,58347.2826042,58347.2844444,287.9423433,-5.3845885,-246.8782481913342
ztf_000436_zr_c01_q1_match_programid2.pytable,152114,sources,58348.2333449,58348.2351736,287.7521015,-5.4815961,166.96852016453917
ztf_000436_zr_c01_q1_match_programid2.pytable,20711,transients,58348.2328819,58348.2383912,288.0343351,-5.1536951,620.5304791612625
