,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c09_q4_match_programid2.pytable,40622,sources,58348.2315046,58348.23517359999,288.022925,-2.3783271,378.69079210894034,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_40622_type_sources.png,2
1,ztf_000436_zr_c09_q4_match_programid2.pytable,50610,sources,58348.3248032,58348.3266435,287.87573510000004,-1.7145503,53.95104112021761,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_50610_type_sources.png,
2,ztf_000436_zr_c09_q4_match_programid2.pytable,64120,sources,58347.234838,58347.236666699995,287.2964986,-1.9781561999999997,613.1369266205483,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_64120_type_sources.png,4
3,ztf_000436_zr_c09_q4_match_programid2.pytable,72219,sources,58348.22416669999,58348.226006900004,287.410982,-2.138608,554.5836213805603,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_72219_type_sources.png,4
4,ztf_000436_zr_c09_q4_match_programid2.pytable,79324,sources,58348.22416669999,58348.226006900004,287.95501310000003,-2.2796814,118.18100035638297,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_79324_type_sources.png,4
5,ztf_000436_zr_c09_q4_match_programid2.pytable,92650,sources,58348.2972454,58348.299074099996,287.682633,-1.7116554,100.52719384085884,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_92650_type_sources.png,4
6,ztf_000436_zr_c09_q4_match_programid2.pytable,102576,sources,58347.27526619999,58347.2775579,287.1931687,-1.9249827000000002,82.26722140128956,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_102576_type_sources.png,4
7,ztf_000436_zr_c09_q4_match_programid2.pytable,123716,sources,58348.2568171,58348.2586574,287.9575822,-2.3863062999999998,693.7560848142989,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_123716_type_sources.png,3
8,ztf_000436_zr_c09_q4_match_programid2.pytable,126163,sources,58348.2940278,58348.29585650001,287.5705253,-2.4407116,919.346655598502,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_126163_type_sources.png,3
9,ztf_000436_zr_c09_q4_match_programid2.pytable,138207,sources,58348.322963,58348.325266199994,287.4877812,-1.9376755,248.66472631871486,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_138207_type_sources.png,
10,ztf_000436_zr_c09_q4_match_programid2.pytable,139525,sources,58348.31423609999,58348.3197454,287.59995530000003,-1.9766631000000001,498.5034912546032,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_139525_type_sources.png,
11,ztf_000436_zr_c09_q4_match_programid2.pytable,143418,sources,58347.3087731,58347.310613400005,287.1711333,-2.0987306,-122.39676247477706,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_143418_type_sources.png,2
12,ztf_000436_zr_c09_q4_match_programid2.pytable,145597,sources,58347.282604199994,58347.2844444,287.53219920000004,-2.1645196,-334.81997761010916,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_145597_type_sources.png,
13,ztf_000436_zr_c09_q4_match_programid2.pytable,154247,sources,58348.280706,58348.284375,287.5721121,-2.440144,514.094575440982,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_154247_type_sources.png,2
14,ztf_000436_zr_c09_q4_match_programid2.pytable,154652,sources,58348.2333449,58348.23517359999,287.402533,-2.4551967999999995,128.61129886468942,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_154652_type_sources.png,3
15,ztf_000436_zr_c09_q4_match_programid2.pytable,155301,sources,58347.282604199994,58347.2844444,287.5426528,-2.4759901,-254.09339685303055,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_155301_type_sources.png,
16,ztf_000436_zr_c09_q4_match_programid2.pytable,157337,sources,58348.3087269,58348.3105556,287.5109671,-1.7129968,143.4601256185473,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_157337_type_sources.png,4
17,ztf_000436_zr_c09_q4_match_programid2.pytable,161149,sources,58347.282604199994,58347.2844444,287.8294148,-1.9313668999999998,-243.95703559700917,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_161149_type_sources.png,
18,ztf_000436_zr_c09_q4_match_programid2.pytable,167760,sources,58348.30642359999,58348.308263900006,287.954072,-2.3221627000000002,160.25582752871745,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_167760_type_sources.png,1
19,ztf_000436_zr_c09_q4_match_programid2.pytable,168200,sources,58348.313773099995,58348.3192824,287.21173050000004,-2.3496937,239.15882174808624,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_168200_type_sources.png,
20,ztf_000436_zr_c09_q4_match_programid2.pytable,171954,sources,58347.2256597,58347.228865699995,287.5789369,-1.7793178,296.7320727081484,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_171954_type_sources.png,3
21,ztf_000436_zr_c09_q4_match_programid2.pytable,171954,sources,58348.306886599996,58348.3087269,287.5789369,-1.7793178,688.8532789349762,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_171954_type_sources.png,
22,ztf_000436_zr_c09_q4_match_programid2.pytable,177959,sources,58348.3013773,58348.3050463,287.6843644,-2.4149871,308.68489953649623,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_177959_type_sources.png,4
23,ztf_000436_zr_c09_q4_match_programid2.pytable,179058,sources,58348.313773099995,58348.3179051,287.25181989999993,-1.7139343,198.31709775296986,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_179058_type_sources.png,
24,ztf_000436_zr_c09_q4_match_programid2.pytable,185515,sources,58347.282604199994,58347.2844444,287.31477639999997,-2.3782836,-271.83269016161324,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_185515_type_sources.png,
25,ztf_000436_zr_c09_q4_match_programid2.pytable,188420,sources,58348.322963,58348.325266199994,287.49708589999995,-2.5072627,86.2626576272296,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_188420_type_sources.png,
26,ztf_000436_zr_c09_q4_match_programid2.pytable,189520,sources,58347.2830671,58347.2849074,287.2251418,-2.2246544,-314.8970069149823,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_189520_type_sources.png,
27,ztf_000436_zr_c09_q4_match_programid2.pytable,48673,transients,58348.3248032,58348.3266435,287.66616630000004,-2.56313,281.4152221880728,found_flares_436/ztf_000436_zr_c09_q4_match_programid2_id_48673_type_transients.png,
