,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c07_q2_match_programid2.pytable,2831,sources,58348.2660069,58348.2678472,283.0509881,-2.7736641,450.2542694872808,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_2831_type_sources.png,2
1,ztf_000436_zr_c07_q2_match_programid2.pytable,12273,sources,58347.295925900005,58347.299606500004,283.13568680000003,-2.9515527,-175.0589216063057,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_12273_type_sources.png,2
2,ztf_000436_zr_c07_q2_match_programid2.pytable,12400,sources,58348.3160648,58348.3179051,282.8220327,-2.9534497,139.45599782795722,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_12400_type_sources.png,1
3,ztf_000436_zr_c07_q2_match_programid2.pytable,83303,sources,58347.227037,58347.230705999995,283.14083339999996,-2.9419305000000002,6670.810879848671,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_83303_type_sources.png,4
4,ztf_000436_zr_c07_q2_match_programid2.pytable,87058,sources,58348.2715278,58348.27519680001,283.080896,-3.0907912,12407.291096169693,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_87058_type_sources.png,4
5,ztf_000436_zr_c07_q2_match_programid2.pytable,97430,sources,58348.2917245,58348.29769680001,283.3113078,-3.4333775999999996,816.8944780233929,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_97430_type_sources.png,4
6,ztf_000436_zr_c07_q2_match_programid2.pytable,128817,sources,58347.288125,58347.291794000004,283.3657067,-3.3303001000000005,-10.777947962066264,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_128817_type_sources.png,2
7,ztf_000436_zr_c07_q2_match_programid2.pytable,130494,sources,58348.284375,58348.288506900004,283.3121355,-3.4327336,6320.683404815169,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_130494_type_sources.png,4
8,ztf_000436_zr_c07_q2_match_programid2.pytable,134359,sources,58347.282604199994,58347.2844444,283.13739489999995,-2.9497062,555.9976753460086,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_134359_type_sources.png,4
9,ztf_000436_zr_c07_q2_match_programid2.pytable,139540,sources,58347.282604199994,58347.2844444,283.40922689999996,-2.9024572,-202.96377761802813,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_139540_type_sources.png,3
10,ztf_000436_zr_c07_q2_match_programid2.pytable,8844,transients,58348.27197919999,58348.277037,282.77353880000004,-3.2402007,4802.327876761101,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_8844_type_transients.png,3
11,ztf_000436_zr_c07_q2_match_programid2.pytable,99379,transients,58348.242523099994,58348.2457407,283.2630848,-3.6179254999999997,480.0722211143885,found_flares_436/ztf_000436_zr_c07_q2_match_programid2_id_99379_type_transients.png,3
