match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c05_q1_match_programid2.pytable,5520,sources,58348.2347222,58348.2383912,287.5327629,-2.8393557,315.7863624901041
ztf_000436_zr_c05_q1_match_programid2.pytable,7921,sources,58347.2123495,58347.2141898,287.5324794,-2.8848731,-22.09432775155716
ztf_000436_zr_c05_q1_match_programid2.pytable,13948,sources,58348.2554398,58348.2591088,287.8132284,-2.9959531,4939.887248062091
ztf_000436_zr_c05_q1_match_programid2.pytable,17159,sources,58348.2990741,58348.3013773,287.6729127,-3.0535806,126.06194917298879
ztf_000436_zr_c05_q1_match_programid2.pytable,20084,sources,58347.3028125,58347.3051042,287.2658701,-3.1059994,703.4435633308372
ztf_000436_zr_c05_q1_match_programid2.pytable,25486,sources,58348.2623264,58348.2678472,287.1814197,-3.1958136,5117.859165723427
ztf_000436_zr_c05_q1_match_programid2.pytable,51688,sources,58347.2940856,58347.2973032,287.854338,-2.7911525,-212.2828605271648
ztf_000436_zr_c05_q1_match_programid2.pytable,55571,sources,58347.2973032,58347.3014352,287.9256986,-2.8757118,154.45151867079932
ztf_000436_zr_c05_q1_match_programid2.pytable,59044,sources,58348.2204861,58348.2223264,287.8218036,-2.950331,716.9819956785539
ztf_000436_zr_c05_q1_match_programid2.pytable,63845,sources,58348.3137731,58348.3156134,287.6748876,-3.0551583,134.85106055955424
ztf_000436_zr_c05_q1_match_programid2.pytable,69366,sources,58348.322963,58348.3266435,287.6758592,-3.179693,273.00855869617277
ztf_000436_zr_c05_q1_match_programid2.pytable,89140,sources,58347.3119907,58347.3142824,287.8535647,-2.7943143,28.405022039780192
ztf_000436_zr_c05_q1_match_programid2.pytable,90943,sources,58348.2241667,58348.2273843,287.533352,-2.8373538,4279.399692945173
ztf_000436_zr_c05_q1_match_programid2.pytable,91133,sources,58348.2328819,58348.2347222,287.4986827,-2.8418932,220.01628009463744
ztf_000436_zr_c05_q1_match_programid2.pytable,91632,sources,58348.3101042,58348.3123958,287.5288854,-2.8538618,30721.889685488848
ztf_000436_zr_c05_q1_match_programid2.pytable,92255,sources,58347.227037,58347.2293287,287.9349012,-2.8669683,3915.7631991579037
ztf_000436_zr_c05_q1_match_programid2.pytable,93822,sources,58348.3068866,58348.3087269,288.027787,-2.9034255,314.7150314477487
ztf_000436_zr_c05_q1_match_programid2.pytable,97803,sources,58348.2862153,58348.2880556,287.8091087,-2.9991594,120.53697779697899
ztf_000436_zr_c05_q1_match_programid2.pytable,101972,sources,58347.234375,58347.2366667,287.2728209,-3.100351,2478.939176255878
ztf_000436_zr_c05_q1_match_programid2.pytable,105871,sources,58348.2917245,58348.2958565,287.1787518,-3.1983092,308.7521989798332
ztf_000436_zr_c05_q1_match_programid2.pytable,106891,sources,58348.2365625,58348.2388426,287.6949183,-3.2249796,735.6430772069483
ztf_000436_zr_c05_q1_match_programid2.pytable,120763,sources,58348.277037,58348.2788657,287.3289081,-2.755954,83.62197606387821
ztf_000436_zr_c05_q1_match_programid2.pytable,124536,sources,58347.3064815,58347.310162,287.9250993,-2.8773779,-22.500038704017044
ztf_000436_zr_c05_q1_match_programid2.pytable,126805,sources,58348.2402315,58348.2420718,287.8204971,-2.9536594,256.9670734033434
ztf_000436_zr_c05_q1_match_programid2.pytable,128258,sources,58348.3160648,58348.3197454,287.8055828,-3.0032456,771.1201483839005
ztf_000436_zr_c05_q1_match_programid2.pytable,128542,sources,58347.2812269,58347.2844444,287.9089726,-3.0127212,-358.92857477831365
ztf_000436_zr_c05_q1_match_programid2.pytable,133518,sources,58348.225544,58348.2315046,287.1846027,-3.1920803,728.0317465531291
ztf_000436_zr_c05_q1_match_programid2.pytable,134411,sources,58348.2678472,58348.2715278,287.6917585,-3.2247914,261.06521087081535
ztf_000436_zr_c05_q1_match_programid2.pytable,146701,sources,58348.3064236,58348.3101042,288.0302887,-2.9030629,697.6121310979959
ztf_000436_zr_c05_q1_match_programid2.pytable,159923,sources,58348.2990741,58348.3009144,287.6708571,-3.0539389,214.10289807449504
ztf_000436_zr_c05_q1_match_programid2.pytable,160480,sources,58347.2826042,58347.2844444,288.0261246,-3.1137945,-251.59105450071706
ztf_000436_zr_c05_q1_match_programid2.pytable,164349,sources,58348.3192824,58348.3252662,287.4189705,-2.7604884,544.1338306909541
ztf_000436_zr_c05_q1_match_programid2.pytable,164470,sources,58347.230706,58347.2329977,287.8576172,-2.7803473,146.33412044192156
ztf_000436_zr_c05_q1_match_programid2.pytable,170516,sources,58347.2826042,58347.2844444,287.8966702,-3.3552513,-75.0571803747558
ztf_000436_zr_c05_q1_match_programid2.pytable,173052,sources,58348.2333449,58348.2388426,287.1837614,-3.1926331,1829.1545120333212
ztf_000436_zr_c05_q1_match_programid2.pytable,4016,transients,58348.3050463,58348.3101042,287.3406312,-2.7586353,167.78635862341707
ztf_000436_zr_c05_q1_match_programid2.pytable,4017,transients,58348.3101042,58348.3119329,287.3708067,-2.7589784,177.5055774941925
