,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c14_q4_match_programid2.pytable,39247,sources,58347.21464119999,58347.21648150001,285.97899010000003,-0.42379609999999995,640.3729001622721,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_39247_type_sources.png,4
1,ztf_000436_zr_c14_q4_match_programid2.pytable,46521,sources,58348.2829977,58348.28667819999,285.8848329,-0.5469334,319.0516430605675,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_46521_type_sources.png,2
2,ztf_000436_zr_c14_q4_match_programid2.pytable,46679,sources,58348.308263900006,58348.3119329,285.88232289999996,-0.5494773000000001,62.813311357065906,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_46679_type_sources.png,2
3,ztf_000436_zr_c14_q4_match_programid2.pytable,86661,sources,58347.2844444,58347.286747699996,285.9719924,-0.4315987,-289.56744646521685,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_86661_type_sources.png,
4,ztf_000436_zr_c14_q4_match_programid2.pytable,92228,sources,58348.227835599995,58348.2315046,285.8895115,-0.5403145,417.1773072540272,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_92228_type_sources.png,
5,ztf_000436_zr_c14_q4_match_programid2.pytable,92392,sources,58348.2554398,58348.26048609999,285.88711960000006,-0.5435576999999999,317.48720589064123,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_92392_type_sources.png,
6,ztf_000436_zr_c14_q4_match_programid2.pytable,92437,sources,58348.26416669999,58348.2678472,285.8860287,-0.5442437,523.1927169908327,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_92437_type_sources.png,3
7,ztf_000436_zr_c14_q4_match_programid2.pytable,92504,sources,58348.27519680001,58348.2774884,285.88508260000003,-0.5454018,135.67997183853694,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_92504_type_sources.png,1
8,ztf_000436_zr_c14_q4_match_programid2.pytable,92630,sources,58348.2940278,58348.29769680001,285.8836372,-0.5479853,377.2000028430128,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_92630_type_sources.png,2
9,ztf_000436_zr_c14_q4_match_programid2.pytable,101107,sources,58348.226006900004,58348.229213,286.0765277,0.1294674,1887.8599288149674,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_101107_type_sources.png,
10,ztf_000436_zr_c14_q4_match_programid2.pytable,115204,sources,58348.2310532,58348.23517359999,285.42863,-0.15962939999999998,179.6547931829294,found_flares_436/ztf_000436_zr_c14_q4_match_programid2_id_115204_type_sources.png,
