match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c09_q3_match_programid2.pytable,2464,sources,58348.2660069,58348.2678472,286.9746852,-1.7299144,380.92390173804256
ztf_000436_zr_c09_q3_match_programid2.pytable,24629,sources,58348.2365625,58348.2383912,287.126619,-2.1111288,107.77129747116919
ztf_000436_zr_c09_q3_match_programid2.pytable,30447,sources,58348.2862153,58348.2903472,286.3959151,-2.2096795,850.9765122570786
ztf_000436_zr_c09_q3_match_programid2.pytable,52941,sources,58347.2660764,58347.2679167,286.7349736,-1.7190312,360.99266450285455
ztf_000436_zr_c09_q3_match_programid2.pytable,54762,sources,58348.3105556,58348.3123958,286.9752233,-1.7513183,236.53881658281688
ztf_000436_zr_c09_q3_match_programid2.pytable,73407,sources,58347.3142824,58347.3179514,286.4590163,-2.0919248,535.3405283752531
ztf_000436_zr_c09_q3_match_programid2.pytable,74527,sources,58348.2457407,58348.248044,287.125199,-2.1126866,478.66396302959356
ztf_000436_zr_c09_q3_match_programid2.pytable,96792,sources,58348.3027546,58348.3064236,286.6282026,-1.713236,74.89721059619632
ztf_000436_zr_c09_q3_match_programid2.pytable,97294,sources,58348.2517361,58348.2535995,286.974429,-1.7231117,233.17008345426242
ztf_000436_zr_c09_q3_match_programid2.pytable,116218,sources,58348.2549769,58348.2568171,287.1250952,-2.114608,522.8644507496351
ztf_000436_zr_c09_q3_match_programid2.pytable,116813,sources,58348.3179051,58348.3215856,287.119858,-2.1269208,286.5320519177132
ztf_000436_zr_c09_q3_match_programid2.pytable,120299,sources,58348.2260069,58348.2296759,286.4001315,-2.202424,357.3923903651247
ztf_000436_zr_c09_q3_match_programid2.pytable,130286,sources,58348.2554398,58348.2715278,286.9312474,-2.4361725,1124.1380109908037
ztf_000436_zr_c09_q3_match_programid2.pytable,155721,sources,58348.277037,58348.2793287,286.4721999,-2.3579092,260.35011974752547
ztf_000436_zr_c09_q3_match_programid2.pytable,159452,sources,58347.2219792,58347.2238194,287.1253408,-2.5040584,3795.409315554553
ztf_000436_zr_c09_q3_match_programid2.pytable,168495,sources,58348.3119329,58348.3156134,287.1204233,-2.1257544,1434.291986132242
ztf_000436_zr_c09_q3_match_programid2.pytable,169965,sources,58348.2535995,58348.2554398,286.3977609,-2.2051841,353.5546728260764
ztf_000436_zr_c09_q3_match_programid2.pytable,179901,sources,58347.2826042,58347.2844444,286.3407547,-2.1644423,-185.78167793005474
ztf_000436_zr_c09_q3_match_programid2.pytable,180248,sources,58348.3064236,58348.3082639,286.3047185,-2.1978539,82.16303898961928
ztf_000436_zr_c09_q3_match_programid2.pytable,189391,sources,58348.3156134,58348.3179051,286.3934907,-2.2127962,341.065769381496
ztf_000436_zr_c09_q3_match_programid2.pytable,190969,sources,58347.2256597,58347.2288657,286.650261,-2.0073556,324.59889109990394
ztf_000436_zr_c09_q3_match_programid2.pytable,191346,sources,58347.2826042,58347.2844444,286.3412441,-2.1640496,-245.15977076427384
ztf_000436_zr_c09_q3_match_programid2.pytable,6447,transients,58348.299537,58348.3013773,286.3063162,-1.7130398,355.18542244477095
ztf_000436_zr_c09_q3_match_programid2.pytable,15892,transients,58348.2347222,58348.2365625,287.1640408,-2.3047409,208.62543746172224
ztf_000436_zr_c09_q3_match_programid2.pytable,20715,transients,58348.3064236,58348.3082639,287.1645566,-1.7859079,107.05148293508054
ztf_000436_zr_c09_q3_match_programid2.pytable,24103,transients,58347.3234606,58347.3253009,286.9303211,-1.6467746,20.106853184083832
