match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c12_q3_match_programid2.pytable,4209,sources,58348.229213,58348.2315046,281.5012932,-1.7556092,1094.0071201630146
ztf_000436_zr_c12_q3_match_programid2.pytable,4892,sources,58348.3045949,58348.3082639,281.5029775,-1.767362,532.9463783892253
ztf_000436_zr_c12_q3_match_programid2.pytable,5619,sources,58348.2678472,58348.2696875,281.3924807,-1.7799241,207.78242031069522
ztf_000436_zr_c12_q3_match_programid2.pytable,9854,sources,58348.2990741,58348.3101042,281.1935954,-1.8541112,6257.319983225021
ztf_000436_zr_c12_q3_match_programid2.pytable,10018,sources,58348.2990741,58348.303206,281.1952097,-1.8567936,4810.658281443387
ztf_000436_zr_c12_q3_match_programid2.pytable,18354,sources,58347.2293287,58347.2329977,281.5900778,-2.0068931,2165.416714613823
ztf_000436_zr_c12_q3_match_programid2.pytable,18818,sources,58347.291794,58347.2959259,281.5864065,-2.0147026,1698.7424846384686
ztf_000436_zr_c12_q3_match_programid2.pytable,20932,sources,58348.2568171,58348.2604861,281.2294182,-2.0519296,2000.4535145884001
ztf_000436_zr_c12_q3_match_programid2.pytable,21221,sources,58347.2123495,58347.2141898,281.2292793,-2.0571186,900.7042083136575
ztf_000436_zr_c12_q3_match_programid2.pytable,22276,sources,58347.2128009,58347.2160185,281.2295055,-2.0766443,94.32784450609745
ztf_000436_zr_c12_q3_match_programid2.pytable,37315,sources,58348.2310532,58348.2347222,281.265045,-2.3434968,489.5326260682981
ztf_000436_zr_c12_q3_match_programid2.pytable,45160,sources,58348.2328819,58348.2351736,280.9970941,-2.4787928,544.4035040528626
ztf_000436_zr_c12_q3_match_programid2.pytable,45187,sources,58348.2310532,58348.2351736,280.9997576,-2.4792948,503.00316321035086
ztf_000436_zr_c12_q3_match_programid2.pytable,57945,sources,58347.2123495,58347.2178588,281.2284026,-2.0646722,366.77677798016737
ztf_000436_zr_c12_q3_match_programid2.pytable,71566,sources,58348.2328819,58348.2365625,281.0009679,-2.4788749,540.1192278013998
ztf_000436_zr_c12_q3_match_programid2.pytable,72058,sources,58347.2183102,58347.2215278,280.9255725,-2.4950573,22.168022363551955
ztf_000436_zr_c12_q3_match_programid2.pytable,94951,sources,58348.3179051,58348.3234259,281.501652,-1.773694,682.0310598066789
ztf_000436_zr_c12_q3_match_programid2.pytable,95160,sources,58348.3009144,58348.3027546,281.3964001,-1.789683,290.3146871050983
ztf_000436_zr_c12_q3_match_programid2.pytable,97743,sources,58348.2351736,58348.2383912,280.9754879,-1.9614932,634.3774435018369
ztf_000436_zr_c12_q3_match_programid2.pytable,99393,sources,58347.2123495,58347.2178588,281.2282827,-2.0674602,547.2687762031001
ztf_000436_zr_c12_q3_match_programid2.pytable,118698,sources,58348.2880556,58348.2903472,280.991289,-2.0865229,1019777.0844619621
ztf_000436_zr_c12_q3_match_programid2.pytable,4396,transients,58347.2128009,58347.2160185,281.2298513,-2.077463,599.649707598355
ztf_000436_zr_c12_q3_match_programid2.pytable,15038,transients,58348.2310532,58348.2333449,281.5969085,-1.8236074,161.29849256124442
