match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c01_q2_match_programid2.pytable,1406,sources,58348.299537,58348.3045949,286.6049659,-4.6701907,435.036932650697
ztf_000436_zr_c01_q2_match_programid2.pytable,1484,sources,58348.3142361,58348.3160648,286.6437094,-4.6715423,572.9536973848615
ztf_000436_zr_c01_q2_match_programid2.pytable,1495,sources,58348.3137731,58348.3160648,286.6266405,-4.6714698,145.8169807663449
ztf_000436_zr_c01_q2_match_programid2.pytable,1498,sources,58348.3156134,58348.3179051,286.61596,-4.6715922,183.07979794076283
ztf_000436_zr_c01_q2_match_programid2.pytable,1503,sources,58348.3142361,58348.3179051,286.5998055,-4.671776,1145.638875392122
ztf_000436_zr_c01_q2_match_programid2.pytable,1526,sources,58348.3197454,58348.3215856,287.0503769,-4.6725005,82.78074637879905
ztf_000436_zr_c01_q2_match_programid2.pytable,1548,sources,58348.322963,58348.3248032,286.6326578,-4.672546,160.0333864073296
ztf_000436_zr_c01_q2_match_programid2.pytable,1676,sources,58348.3248032,58348.3266435,286.3476219,-4.6746736,134.04966536779102
ztf_000436_zr_c01_q2_match_programid2.pytable,2862,sources,58348.2756597,58348.2774884,286.5681209,-4.6932377,458.37851009415533
ztf_000436_zr_c01_q2_match_programid2.pytable,31779,sources,58347.2660764,58347.2679167,286.8525802,-5.1864507,-190.51571598354693
ztf_000436_zr_c01_q2_match_programid2.pytable,48212,sources,58348.2646181,58348.2683102,286.7668236,-5.4751026,152.65491402069117
ztf_000436_zr_c01_q2_match_programid2.pytable,49835,sources,58348.3009144,58348.3027546,286.6189584,-4.6701319,264.8698576800087
ztf_000436_zr_c01_q2_match_programid2.pytable,49848,sources,58348.3027546,58348.3050463,287.0731376,-4.6706035,268.1953712973236
ztf_000436_zr_c01_q2_match_programid2.pytable,49850,sources,58348.3027546,58348.3045949,287.0534675,-4.6707522,163.37364531711194
ztf_000436_zr_c01_q2_match_programid2.pytable,49892,sources,58348.3137731,58348.3156134,286.6541875,-4.6715134,72.23828809956387
ztf_000436_zr_c01_q2_match_programid2.pytable,49902,sources,58348.3174537,58348.3192824,286.6348638,-4.671872,683.0352355437376
ztf_000436_zr_c01_q2_match_programid2.pytable,49905,sources,58348.3192824,58348.3252662,286.5979617,-4.6725524,1999.3202064979419
ztf_000436_zr_c01_q2_match_programid2.pytable,49943,sources,58348.322963,58348.3266435,286.6147095,-4.6727043,1378.1321628559833
ztf_000436_zr_c01_q2_match_programid2.pytable,49944,sources,58348.322963,58348.3266435,286.6004484,-4.6727258,1641.8412047158713
ztf_000436_zr_c01_q2_match_programid2.pytable,49963,sources,58348.3137731,58348.3174537,286.346621,-4.6727965,413.71016324151475
ztf_000436_zr_c01_q2_match_programid2.pytable,79056,sources,58347.2789352,58347.2830671,286.8243977,-5.3313613,-142.41769275724732
ztf_000436_zr_c01_q2_match_programid2.pytable,85740,sources,58348.2921875,58348.2958565,286.7651924,-5.4791972,91.0693358996823
ztf_000436_zr_c01_q2_match_programid2.pytable,87092,sources,58348.2719792,58348.2751968,287.0389464,-4.6682147,251.41361784996815
ztf_000436_zr_c01_q2_match_programid2.pytable,87181,sources,58348.3068866,58348.3087269,286.6589911,-4.6707149,326.4634475589876
ztf_000436_zr_c01_q2_match_programid2.pytable,87254,sources,58348.3192824,58348.322963,286.6182315,-4.6721735,418.194034675913
ztf_000436_zr_c01_q2_match_programid2.pytable,104074,sources,58348.3248032,58348.3266435,286.9231243,-5.105922,89.44036748127053
ztf_000436_zr_c01_q2_match_programid2.pytable,120396,sources,58348.3068866,58348.3123958,286.6064141,-4.6709086,507.9024207456852
ztf_000436_zr_c01_q2_match_programid2.pytable,120419,sources,58348.3142361,58348.3160648,286.6139062,-4.6714538,429.35262066971575
ztf_000436_zr_c01_q2_match_programid2.pytable,120464,sources,58348.3234259,58348.3266435,286.6082858,-4.6730548,823.6819559112089
ztf_000436_zr_c01_q2_match_programid2.pytable,144544,sources,58348.284375,58348.2866782,286.7655898,-5.4778587,673.679194679263
ztf_000436_zr_c01_q2_match_programid2.pytable,145328,sources,58348.322963,58348.3248032,286.4897909,-4.6730747,101.38372420863081
ztf_000436_zr_c01_q2_match_programid2.pytable,152859,sources,58348.2402315,58348.2420718,286.6923954,-5.1507928,92.15003692143719
ztf_000436_zr_c01_q2_match_programid2.pytable,157755,sources,58348.2278356,58348.2310532,286.3663223,-5.4403612,307.9447375323799
ztf_000436_zr_c01_q2_match_programid2.pytable,166518,sources,58348.3101042,58348.3142361,286.4378021,-4.6719798,365.2612288639799
ztf_000436_zr_c01_q2_match_programid2.pytable,175959,sources,58348.3050463,58348.3101042,286.3024483,-4.9986351,92.50181609629476
ztf_000436_zr_c01_q2_match_programid2.pytable,4989,transients,58348.2921875,58348.2976968,286.512931,-4.670384,500.88715031223126
ztf_000436_zr_c01_q2_match_programid2.pytable,15678,transients,58348.2365625,58348.2383912,287.1665,-4.8773264,136.58864759969185
ztf_000436_zr_c01_q2_match_programid2.pytable,28771,transients,58347.3234606,58347.3253009,286.6002274,-4.6037259,261.43393115916444
ztf_000436_zr_c01_q2_match_programid2.pytable,29191,transients,58347.3234606,58347.3253009,286.630527,-4.6036062,143.9339845145533
