match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c02_q4_match_programid2.pytable,5352,sources,58347.2128009,58347.2146412,286.0878089,-5.5623891,269.6555003878275
ztf_000436_zr_c02_q4_match_programid2.pytable,5399,sources,58348.3027546,58348.3045949,285.3594391,-5.5632533,224.39169008471936
ztf_000436_zr_c02_q4_match_programid2.pytable,5511,sources,58348.3027546,58348.3068866,285.3579475,-5.5652178,432.3446647620611
ztf_000436_zr_c02_q4_match_programid2.pytable,5570,sources,58348.3045949,58348.3068866,285.3552824,-5.566148,946.3537687479063
ztf_000436_zr_c02_q4_match_programid2.pytable,15717,sources,58347.2128009,58347.2146412,285.6314936,-5.7408359,120.2302939610004
ztf_000436_zr_c02_q4_match_programid2.pytable,15929,sources,58347.3032755,58347.3064815,286.103571,-5.7442931,565.6278417755886
ztf_000436_zr_c02_q4_match_programid2.pytable,18635,sources,58347.2936343,58347.295463,285.4232928,-5.792388,157.40743374033454
ztf_000436_zr_c02_q4_match_programid2.pytable,21878,sources,58348.2880556,58348.2958565,285.5784308,-5.8474889,2107.4037986828675
ztf_000436_zr_c02_q4_match_programid2.pytable,21911,sources,58348.2880556,58348.2940278,285.5799388,-5.8480543,3626.5604191887096
ztf_000436_zr_c02_q4_match_programid2.pytable,24964,sources,58348.2310532,58348.2365625,285.4269829,-5.9002033,443.181723282568
ztf_000436_zr_c02_q4_match_programid2.pytable,24988,sources,58348.2328819,58348.2351736,285.425723,-5.9005384,144.86183288180655
ztf_000436_zr_c02_q4_match_programid2.pytable,31020,sources,58347.2274884,58347.2293287,286.1413148,-6.0019299,194.34774366953167
ztf_000436_zr_c02_q4_match_programid2.pytable,34554,sources,58348.229213,58348.2310532,285.7639002,-6.0624668,63.64648591942532
ztf_000436_zr_c02_q4_match_programid2.pytable,43432,sources,58348.3045949,58348.3064236,286.0078031,-6.209798,110.5604664061818
ztf_000436_zr_c02_q4_match_programid2.pytable,43438,sources,58348.3045949,58348.3064236,286.0050133,-6.2099503,352.6617683093536
ztf_000436_zr_c02_q4_match_programid2.pytable,49154,sources,58347.2128009,58347.2146412,286.0773529,-6.3051654,313.8722053521758
ztf_000436_zr_c02_q4_match_programid2.pytable,49669,sources,58347.2128009,58347.2146412,286.07682,-6.3136421,942.5968756892058
ztf_000436_zr_c02_q4_match_programid2.pytable,55131,sources,58348.3027546,58348.3045949,285.3574556,-5.5636932,355.5993411457132
ztf_000436_zr_c02_q4_match_programid2.pytable,60463,sources,58348.2310532,58348.2365625,285.3946801,-5.6771536,469.32364184231403
ztf_000436_zr_c02_q4_match_programid2.pytable,65278,sources,58347.3046528,58347.3083218,286.1025257,-5.7803199,415.2920831896713
ztf_000436_zr_c02_q4_match_programid2.pytable,71172,sources,58348.2328819,58348.2347222,285.4295123,-5.9005546,193.9874976202698
ztf_000436_zr_c02_q4_match_programid2.pytable,77015,sources,58347.2128009,58347.2178588,286.0766589,-6.0110391,366.82683832275706
ztf_000436_zr_c02_q4_match_programid2.pytable,77194,sources,58348.2935648,58348.2976968,286.1734334,-6.0148956,1677.4740136936014
ztf_000436_zr_c02_q4_match_programid2.pytable,78555,sources,58348.3045949,58348.3064236,285.7117489,-6.0420427,959.1536090322568
ztf_000436_zr_c02_q4_match_programid2.pytable,85088,sources,58348.2751968,58348.277037,285.3619974,-6.1703934,1064.5711243111987
ztf_000436_zr_c02_q4_match_programid2.pytable,85516,sources,58347.2141898,58347.2160185,286.0137652,-6.1791478,-24.96752882736007
ztf_000436_zr_c02_q4_match_programid2.pytable,86806,sources,58347.2164815,58347.2183102,286.0146979,-6.2050829,100.66878529883303
ztf_000436_zr_c02_q4_match_programid2.pytable,86806,sources,58348.3064236,58348.3082639,286.0146979,-6.2050829,217.6024915053322
ztf_000436_zr_c02_q4_match_programid2.pytable,86901,sources,58348.3027546,58348.3082639,286.0122517,-6.2067427,394.80242142774387
ztf_000436_zr_c02_q4_match_programid2.pytable,86965,sources,58348.3045949,58348.3068866,286.0113238,-6.2081678,2047.3093766193965
ztf_000436_zr_c02_q4_match_programid2.pytable,91805,sources,58347.2128009,58347.2160185,286.0771759,-6.3036629,925.0822450689071
ztf_000436_zr_c02_q4_match_programid2.pytable,95150,sources,58347.3087731,58347.3106134,285.4709487,-5.5150823,233.23526285899126
ztf_000436_zr_c02_q4_match_programid2.pytable,99589,sources,58347.2128009,58347.2160185,285.7602168,-5.6285919,586.3919777684723
ztf_000436_zr_c02_q4_match_programid2.pytable,103343,sources,58348.2568171,58348.2623264,285.7179872,-5.7132416,266775.77626693394
ztf_000436_zr_c02_q4_match_programid2.pytable,116859,sources,58348.2370139,58348.2402315,285.7433693,-6.0059646,367.2404997615904
ztf_000436_zr_c02_q4_match_programid2.pytable,118499,sources,58348.3045949,58348.3068866,285.7101751,-6.0416976,979.95648539606
ztf_000436_zr_c02_q4_match_programid2.pytable,120979,sources,58347.2146412,58347.2164815,285.3231226,-6.0970393,12.797739866568662
ztf_000436_zr_c02_q4_match_programid2.pytable,124884,sources,58348.3027546,58348.3045949,286.0120164,-6.1796801,1039.1950100201752
ztf_000436_zr_c02_q4_match_programid2.pytable,126206,sources,58348.3045949,58348.3082639,286.0085833,-6.2078651,643.7921054127382
ztf_000436_zr_c02_q4_match_programid2.pytable,127135,sources,58347.3083218,58347.3106134,286.0874867,-6.2279918,15.634652824294164
ztf_000436_zr_c02_q4_match_programid2.pytable,130978,sources,58348.3064236,58348.3082639,286.1705375,-6.3101683,193.02497245575998
ztf_000436_zr_c02_q4_match_programid2.pytable,130996,sources,58347.2128009,58347.2146412,286.076978,-6.3106098,697.2192199402791
ztf_000436_zr_c02_q4_match_programid2.pytable,131244,sources,58347.2141898,58347.2160185,286.0773971,-6.3171958,414.9115604440665
ztf_000436_zr_c02_q4_match_programid2.pytable,131939,sources,58347.2141898,58347.2183102,286.0832829,-6.3327959,261.4090447484856
ztf_000436_zr_c02_q4_match_programid2.pytable,134079,sources,58348.3179051,58348.3197454,285.6929824,-5.5440496,49.65267362641521
ztf_000436_zr_c02_q4_match_programid2.pytable,137013,sources,58347.2288657,58347.2311574,285.4619145,-5.6452245,175.27606683725185
ztf_000436_zr_c02_q4_match_programid2.pytable,137209,sources,58347.2288657,58347.2311574,285.8381061,-5.6514507,813.5256695758131
ztf_000436_zr_c02_q4_match_programid2.pytable,137469,sources,58348.2420718,58348.2439005,285.402865,-5.6606398,228.1202878747061
ztf_000436_zr_c02_q4_match_programid2.pytable,138028,sources,58348.2457407,58348.2475926,286.0812663,-5.6786469,117.56424048305081
ztf_000436_zr_c02_q4_match_programid2.pytable,143377,sources,58348.2328819,58348.2347222,285.8917975,-5.8454997,57.35906197047515
ztf_000436_zr_c02_q4_match_programid2.pytable,145205,sources,58348.3248032,58348.3266435,285.6126547,-5.8967364,410.1260066676652
ztf_000436_zr_c02_q4_match_programid2.pytable,155480,sources,58348.3027546,58348.3045949,286.0124122,-6.2052079,1580.1241161633586
ztf_000436_zr_c02_q4_match_programid2.pytable,155480,sources,58348.3068866,58348.3101042,286.0124122,-6.2052079,1585.2694172563915
ztf_000436_zr_c02_q4_match_programid2.pytable,156275,sources,58348.2296759,58348.2315046,285.550119,-6.2318557,139.12743745486202
ztf_000436_zr_c02_q4_match_programid2.pytable,159163,sources,58347.2128009,58347.2146412,285.8568959,-6.327113,2946.2979652235604
ztf_000436_zr_c02_q4_match_programid2.pytable,167159,sources,58348.229213,58348.2310532,285.8343171,-5.9069314,104.8827502186121
ztf_000436_zr_c02_q4_match_programid2.pytable,169091,sources,58348.2351736,58348.2388426,285.7445737,-6.0044473,1357.2391228570618
ztf_000436_zr_c02_q4_match_programid2.pytable,175624,sources,58348.322963,58348.3252662,285.6927555,-5.5451869,391.401406623431
ztf_000436_zr_c02_q4_match_programid2.pytable,175768,sources,58348.2347222,58348.2365625,285.5450488,-5.5650795,70.72139553218713
ztf_000436_zr_c02_q4_match_programid2.pytable,179394,sources,58347.2830671,58347.2849074,285.4230141,-5.9224823,5.86693254188549
ztf_000436_zr_c02_q4_match_programid2.pytable,188170,sources,58347.2141898,58347.2160185,285.7209594,-6.3331083,165.00944085190847
