match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c03_q2_match_programid2.pytable,4059,sources,58348.277037,58348.2788657,282.6783923,-4.6661572,493.78709995156134
ztf_000436_zr_c03_q2_match_programid2.pytable,8900,sources,58348.2701389,58348.2738194,283.0898699,-4.7513574,2078.4028114959365
ztf_000436_zr_c03_q2_match_programid2.pytable,9430,sources,58348.3197454,58348.3215856,283.0931757,-4.7607312,36.3932100419008
ztf_000436_zr_c03_q2_match_programid2.pytable,53431,sources,58348.2609491,58348.2627778,283.3999967,-4.6882594,5795.383210457236
ztf_000436_zr_c03_q2_match_programid2.pytable,56303,sources,58348.2549769,58348.2572685,283.0888981,-4.7481825,1584.4569040275112
ztf_000436_zr_c03_q2_match_programid2.pytable,65474,sources,58347.2219792,58347.2238194,283.1157761,-4.9222969,194.11661639230735
ztf_000436_zr_c03_q2_match_programid2.pytable,100283,sources,58348.2494444,58348.2531366,283.0887241,-4.7473495,747.3981129809497
ztf_000436_zr_c03_q2_match_programid2.pytable,104122,sources,58347.2219792,58347.2274884,283.365459,-4.8429514,2904.7095603658445
ztf_000436_zr_c03_q2_match_programid2.pytable,105200,sources,58347.2826042,58347.2844444,283.0391568,-4.8671055,-369.5854672586793
ztf_000436_zr_c03_q2_match_programid2.pytable,107831,sources,58348.2568171,58348.2586574,282.9808532,-4.92272,179.86327772518942
ztf_000436_zr_c03_q2_match_programid2.pytable,114055,sources,58347.2830671,58347.2849074,283.3283883,-5.0509051,-338.5133476241061
ztf_000436_zr_c03_q2_match_programid2.pytable,117363,sources,58347.2826042,58347.2844444,283.1953858,-5.1164454,-313.59021520852025
ztf_000436_zr_c03_q2_match_programid2.pytable,119823,sources,58347.2293287,58347.2311574,283.0035721,-5.1643049,294.6872942077497
ztf_000436_zr_c03_q2_match_programid2.pytable,135862,sources,58348.2751968,58348.277037,282.6936574,-4.6661212,362.28968357786033
ztf_000436_zr_c03_q2_match_programid2.pytable,135893,sources,58348.2903472,58348.2935648,282.8004279,-4.6680105,259.6066177530492
ztf_000436_zr_c03_q2_match_programid2.pytable,135928,sources,58348.3248032,58348.3266435,282.8906009,-4.6722622,123.16457348964906
ztf_000436_zr_c03_q2_match_programid2.pytable,135988,sources,58348.322963,58348.3266435,282.7538961,-4.6727203,1803.4178202835833
ztf_000436_zr_c03_q2_match_programid2.pytable,137583,sources,58348.2443634,58348.248044,283.0886584,-4.7463402,1480.6897239723007
ztf_000436_zr_c03_q2_match_programid2.pytable,137675,sources,58348.2296759,58348.2315046,283.1669805,-4.751284,147.09207540654387
ztf_000436_zr_c03_q2_match_programid2.pytable,137763,sources,58348.2825463,58348.284838,283.0905791,-4.753623,1265.3598430588734
ztf_000436_zr_c03_q2_match_programid2.pytable,137855,sources,58348.299537,58348.3013773,283.0915487,-4.7569633,100.3121941567077
ztf_000436_zr_c03_q2_match_programid2.pytable,145556,sources,58347.3156597,58347.3175,282.6125222,-5.0008958,12.604948537775272
ztf_000436_zr_c03_q2_match_programid2.pytable,148667,sources,58347.2826042,58347.2844444,283.2137371,-5.0946798,-248.68727455597093
ztf_000436_zr_c03_q2_match_programid2.pytable,156484,sources,58347.2826042,58347.2849074,283.3760253,-5.3295327,-331.564221831968
ztf_000436_zr_c03_q2_match_programid2.pytable,158950,sources,58348.2260069,58348.2278356,283.226849,-5.4014583,85.93255583843958
ztf_000436_zr_c03_q2_match_programid2.pytable,163680,sources,58347.2826042,58347.2849074,283.2410599,-4.7915037,-326.0217761511488
ztf_000436_zr_c03_q2_match_programid2.pytable,165693,sources,58347.2826042,58347.2844444,283.2632869,-4.9060275,-286.0900693345048
ztf_000436_zr_c03_q2_match_programid2.pytable,167278,sources,58348.2347222,58348.2402315,282.7664948,-4.9836907,506.6344127766125
ztf_000436_zr_c03_q2_match_programid2.pytable,172580,sources,58347.2288657,58347.230706,282.9445877,-5.254328,93.39109708947032
ztf_000436_zr_c03_q2_match_programid2.pytable,175566,sources,58347.227037,58347.2329977,283.0437047,-5.418485,-99.96299806879759
ztf_000436_zr_c03_q2_match_programid2.pytable,185201,sources,58348.322963,58348.3266435,282.7498427,-4.6713852,859.6636176710917
ztf_000436_zr_c03_q2_match_programid2.pytable,189868,sources,58348.2751968,58348.2793287,283.4204333,-4.6941715,2694.3264463482333
ztf_000436_zr_c03_q2_match_programid2.pytable,193895,sources,58347.2311574,58347.2329977,283.0916887,-5.3145982,20.50050546453147
ztf_000436_zr_c03_q2_match_programid2.pytable,1773,transients,58348.2751968,58348.277037,283.4402813,-5.3232278,260.6077482352806
