match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c13_q3_match_programid2.pytable,6092,sources,58347.2771065,58347.2807755,287.1466912,0.1187285,-273.67855045514716
ztf_000436_zr_c13_q3_match_programid2.pytable,24723,sources,58348.3248032,58348.3266435,286.6643015,-0.1926124,62.899696201511915
ztf_000436_zr_c13_q3_match_programid2.pytable,35021,sources,58348.2402315,58348.2420718,286.9050849,-0.3614945,59.19770621409663
ztf_000436_zr_c13_q3_match_programid2.pytable,39004,sources,58347.2660764,58347.2683681,286.9236636,-0.4239127,159.78122938165657
ztf_000436_zr_c13_q3_match_programid2.pytable,40157,sources,58347.3230093,58347.324838,286.9168082,-0.442043,9.813486013672275
ztf_000436_zr_c13_q3_match_programid2.pytable,41537,sources,58347.2715856,58347.2734259,286.9299551,-0.4642993,-259.54428057819246
ztf_000436_zr_c13_q3_match_programid2.pytable,41737,sources,58347.3051042,58347.3069444,287.0699866,-0.4676467,-11.226420309255388
ztf_000436_zr_c13_q3_match_programid2.pytable,44792,sources,58347.227037,58347.2288657,286.9597058,-0.5168348,174.80593491117904
ztf_000436_zr_c13_q3_match_programid2.pytable,44867,sources,58347.2771065,58347.2789352,286.9412716,-0.5182534,392.6704794674882
ztf_000436_zr_c13_q3_match_programid2.pytable,47241,sources,58348.2512731,58348.2535995,286.9220175,-0.5555423,448.47051073702266
ztf_000436_zr_c13_q3_match_programid2.pytable,47282,sources,58348.2554398,58348.2572685,286.9212877,-0.5562339,488.4747605817219
ztf_000436_zr_c13_q3_match_programid2.pytable,47418,sources,58348.2310532,58348.2333449,286.9249692,-0.5581928,2015.9100659335402
ztf_000436_zr_c13_q3_match_programid2.pytable,47479,sources,58348.2976968,58348.299537,286.91722,-0.5592377,500.99707129784406
ztf_000436_zr_c13_q3_match_programid2.pytable,47750,sources,58348.2641667,58348.2664583,286.9217006,-0.5629758,146.99501480252945
ztf_000436_zr_c13_q3_match_programid2.pytable,47785,sources,58348.284375,58348.2862153,286.9187336,-0.5636423,243.8539814631822
ztf_000436_zr_c13_q3_match_programid2.pytable,47905,sources,58348.2898958,58348.2917245,286.9193301,-0.5655552,3236.036962883298
ztf_000436_zr_c13_q3_match_programid2.pytable,48016,sources,58348.2683102,58348.2701389,286.9217021,-0.5672508,146.14174882602418
ztf_000436_zr_c13_q3_match_programid2.pytable,48027,sources,58348.2825463,58348.284375,286.9201418,-0.5673908,313.16354676841434
ztf_000436_zr_c13_q3_match_programid2.pytable,48358,sources,58348.3160648,58348.3179051,286.9130467,-0.5729617,204.7913486600561
ztf_000436_zr_c13_q3_match_programid2.pytable,49310,sources,58348.2241667,58348.2260069,286.9392823,-0.5880671,322.5438440052783
ztf_000436_zr_c13_q3_match_programid2.pytable,50466,sources,58348.3179051,58348.3197454,286.9291974,-0.6112817,32.84669500938074
ztf_000436_zr_c13_q3_match_programid2.pytable,55862,sources,58347.2109722,58347.2128009,287.1538748,0.1280095,100.52107968394972
ztf_000436_zr_c13_q3_match_programid2.pytable,55957,sources,58347.2233681,58347.2256597,287.152635,0.1260087,105.92989120138765
ztf_000436_zr_c13_q3_match_programid2.pytable,64293,sources,58348.3137731,58348.3179051,287.0432821,-0.0249964,324.14440532350034
ztf_000436_zr_c13_q3_match_programid2.pytable,67012,sources,58348.2811574,58348.2829977,287.0962524,-0.0741581,344.06007669979147
ztf_000436_zr_c13_q3_match_programid2.pytable,85653,sources,58348.2756597,58348.2774884,287.0180407,-0.406525,85.2357172053602
ztf_000436_zr_c13_q3_match_programid2.pytable,85805,sources,58347.234375,58347.2366667,286.9253979,-0.4097091,674.0639647574363
ztf_000436_zr_c13_q3_match_programid2.pytable,86333,sources,58347.291794,58347.2940856,286.9199014,-0.4194793,371.4414439342838
ztf_000436_zr_c13_q3_match_programid2.pytable,87002,sources,58347.3142824,58347.3161227,286.9061974,-0.4318143,82.43431489107846
ztf_000436_zr_c13_q3_match_programid2.pytable,92174,sources,58347.2899653,58347.2922569,286.8523732,-0.5279303,-58.55293376748767
ztf_000436_zr_c13_q3_match_programid2.pytable,92182,sources,58347.3230093,58347.324838,286.9381935,-0.5281474,75.16006896185581
ztf_000436_zr_c13_q3_match_programid2.pytable,92265,sources,58347.2959259,58347.2977662,286.9452892,-0.5303122,-60.2292272371827
ztf_000436_zr_c13_q3_match_programid2.pytable,93734,sources,58348.2623264,58348.2646181,286.9205847,-0.5576105,359.1418279042133
ztf_000436_zr_c13_q3_match_programid2.pytable,93817,sources,58348.2549769,58348.2572685,286.9226757,-0.5590655,553.6784558055112
ztf_000436_zr_c13_q3_match_programid2.pytable,93961,sources,58348.2586574,58348.2623264,286.9224904,-0.5613861,1892.6112764290428
ztf_000436_zr_c13_q3_match_programid2.pytable,93965,sources,58348.277037,58348.2793287,286.9192436,-0.5614277,996.1692546083564
ztf_000436_zr_c13_q3_match_programid2.pytable,94009,sources,58348.2315046,58348.2351736,286.9253959,-0.5620514,778.3503186525513
ztf_000436_zr_c13_q3_match_programid2.pytable,94028,sources,58348.2475926,58348.2494444,287.0404046,-0.562561,876.5951658495964
ztf_000436_zr_c13_q3_match_programid2.pytable,94229,sources,58348.3179051,58348.3197454,286.9148956,-0.5658598,107.50375375056194
ztf_000436_zr_c13_q3_match_programid2.pytable,94273,sources,58348.2935648,58348.2954051,286.9190741,-0.5667001,1448.377482753709
ztf_000436_zr_c13_q3_match_programid2.pytable,94561,sources,58348.280706,58348.2829977,286.3392111,-0.5710757,568.543317156612
ztf_000436_zr_c13_q3_match_programid2.pytable,96582,sources,58348.322963,58348.3248032,286.9305706,-0.6123786,80.16713018861657
