,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c02_q4_match_programid2.pytable,5352,sources,58347.21280090001,58347.21464119999,286.08780889999997,-5.5623891,269.6555003878275,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_5352_type_sources.png,
1,ztf_000436_zr_c02_q4_match_programid2.pytable,5399,sources,58348.3027546,58348.3045949,285.35943910000003,-5.5632532999999995,224.3916900847194,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_5399_type_sources.png,
2,ztf_000436_zr_c02_q4_match_programid2.pytable,5511,sources,58348.3027546,58348.306886599996,285.3579475,-5.5652178,432.34466476206114,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_5511_type_sources.png,
3,ztf_000436_zr_c02_q4_match_programid2.pytable,5570,sources,58348.3045949,58348.306886599996,285.35528239999996,-5.566148,946.3537687479063,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_5570_type_sources.png,
4,ztf_000436_zr_c02_q4_match_programid2.pytable,15717,sources,58347.21280090001,58347.21464119999,285.6314936,-5.7408359,120.2302939610004,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_15717_type_sources.png,
5,ztf_000436_zr_c02_q4_match_programid2.pytable,15929,sources,58347.3032755,58347.3064815,286.103571,-5.744293099999999,565.6278417755886,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_15929_type_sources.png,3
6,ztf_000436_zr_c02_q4_match_programid2.pytable,18635,sources,58347.293634300004,58347.295463,285.4232928,-5.792388,157.40743374033454,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_18635_type_sources.png,4
7,ztf_000436_zr_c02_q4_match_programid2.pytable,21878,sources,58348.2880556,58348.29585650001,285.57843080000004,-5.8474889,2107.4037986828675,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_21878_type_sources.png,
8,ztf_000436_zr_c02_q4_match_programid2.pytable,21911,sources,58348.2880556,58348.2940278,285.57993880000004,-5.848054299999999,3626.5604191887096,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_21911_type_sources.png,
9,ztf_000436_zr_c02_q4_match_programid2.pytable,24964,sources,58348.2310532,58348.2365625,285.4269829,-5.900203299999999,443.181723282568,found_flares_436/ztf_000436_zr_c02_q4_match_programid2_id_24964_type_sources.png,
