match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c05_q4_match_programid2.pytable,2633,sources,58348.2751968,58348.2793287,287.9960172,-3.6430027,3163.0881710666936
ztf_000436_zr_c05_q4_match_programid2.pytable,2715,sources,58348.2862153,58348.2903472,287.9955839,-3.6440742,1384.002910359886
ztf_000436_zr_c05_q4_match_programid2.pytable,11943,sources,58348.2296759,58348.2315046,287.2349749,-3.7981112,219.15783773213474
ztf_000436_zr_c05_q4_match_programid2.pytable,14110,sources,58347.2146412,58347.2178588,287.6680149,-3.8327795,709.8597202633789
ztf_000436_zr_c05_q4_match_programid2.pytable,14133,sources,58348.284838,58348.2885069,287.669803,-3.8332112,440.22494165424973
ztf_000436_zr_c05_q4_match_programid2.pytable,18547,sources,58347.2233681,58347.2251968,287.53154,-3.9058488,120.69711956350434
ztf_000436_zr_c05_q4_match_programid2.pytable,31833,sources,58348.2370139,58348.2402315,287.5449004,-4.1197995,281.6995301480816
ztf_000436_zr_c05_q4_match_programid2.pytable,32827,sources,58348.2370139,58348.2402315,287.5453643,-4.1363667,312.68042082177817
ztf_000436_zr_c05_q4_match_programid2.pytable,48040,sources,58347.2219792,58347.2238194,287.8552603,-4.3914958,71.0579429995397
ztf_000436_zr_c05_q4_match_programid2.pytable,49480,sources,58347.2123495,58347.2141898,287.5030124,-4.4170719,-40.81243771094401
ztf_000436_zr_c05_q4_match_programid2.pytable,59414,sources,58347.2219792,58347.2238194,287.5778458,-3.8111846,94.21510987031766
ztf_000436_zr_c05_q4_match_programid2.pytable,60303,sources,58347.2146412,58347.2164815,287.665914,-3.8330499,379.5676056386931
ztf_000436_zr_c05_q4_match_programid2.pytable,62822,sources,58347.2146412,58347.2178588,287.2549406,-3.8944869,5.088393687319467
ztf_000436_zr_c05_q4_match_programid2.pytable,62822,sources,58348.2880556,58348.2898958,287.2549406,-3.8944869,186.8445021705939
ztf_000436_zr_c05_q4_match_programid2.pytable,69356,sources,58348.3064236,58348.3082639,287.3087523,-4.0556972,89.18105974306297
ztf_000436_zr_c05_q4_match_programid2.pytable,72920,sources,58348.2751968,58348.2774884,287.5389784,-4.1433386,154.7717771132252
ztf_000436_zr_c05_q4_match_programid2.pytable,72932,sources,58348.2756597,58348.2774884,287.534984,-4.1435314,217.8895525673669
ztf_000436_zr_c05_q4_match_programid2.pytable,72955,sources,58348.2829977,58348.284838,287.5962195,-4.1439111,517.8262714291111
ztf_000436_zr_c05_q4_match_programid2.pytable,79543,sources,58348.2917245,58348.2954051,287.2813648,-4.3002161,715.2891536460411
ztf_000436_zr_c05_q4_match_programid2.pytable,79952,sources,58347.2146412,58347.2178588,287.6489121,-4.3090693,306.02991086903495
ztf_000436_zr_c05_q4_match_programid2.pytable,79960,sources,58347.2146412,58347.2178588,287.6470401,-4.3094049,-28.28864615970997
ztf_000436_zr_c05_q4_match_programid2.pytable,84375,sources,58347.2233681,58347.2251968,287.2693543,-4.4177708,68.2471104802614
ztf_000436_zr_c05_q4_match_programid2.pytable,87931,sources,58348.2738194,58348.2756597,287.2025984,-3.6665038,92.65209707924873
ztf_000436_zr_c05_q4_match_programid2.pytable,101641,sources,58347.2164815,58347.2183102,287.5092796,-4.0682955,4.653636282124893
ztf_000436_zr_c05_q4_match_programid2.pytable,114071,sources,58347.2219792,58347.2238194,287.3538076,-4.4176722,192.77674505263903
ztf_000436_zr_c05_q4_match_programid2.pytable,129138,sources,58348.2751968,58348.2774884,287.5404191,-4.142971,450.2825674847401
ztf_000436_zr_c05_q4_match_programid2.pytable,129161,sources,58348.2756597,58348.2774884,287.5417035,-4.1435983,94.42481727174933
ztf_000436_zr_c05_q4_match_programid2.pytable,136140,sources,58347.2219792,58347.2238194,287.8544159,-4.3928115,235.27645562729467
ztf_000436_zr_c05_q4_match_programid2.pytable,137803,sources,58348.3248032,58348.3266435,287.9511241,-3.6257419,58.7884280849475
ztf_000436_zr_c05_q4_match_programid2.pytable,138378,sources,58348.2751968,58348.2774884,287.2062399,-3.6669163,143.33622732524688
ztf_000436_zr_c05_q4_match_programid2.pytable,143899,sources,58348.2383912,58348.2402315,287.3076598,-4.0613933,99.11420144013465
ztf_000436_zr_c05_q4_match_programid2.pytable,3778,transients,58347.2183102,58347.2288657,287.7847504,-4.1193279,956690.0670725402
ztf_000436_zr_c05_q4_match_programid2.pytable,12037,transients,58348.2328819,58348.2365625,288.0345006,-4.2579938,506.88268644291253
ztf_000436_zr_c05_q4_match_programid2.pytable,24114,transients,58348.2328819,58348.2347222,288.0345006,-4.2579938,376.17468070755285
ztf_000436_zr_c05_q4_match_programid2.pytable,77787,transients,58348.2237037,58348.2278356,287.1752348,-4.48644,775.7179143826806
ztf_000436_zr_c05_q4_match_programid2.pytable,79560,transients,58348.2260069,58348.2310532,287.3285065,-4.4863189,254.1145874420601
ztf_000436_zr_c05_q4_match_programid2.pytable,83110,transients,58348.2439005,58348.2457407,287.4883695,-4.4864178,71.15800135321479
ztf_000436_zr_c05_q4_match_programid2.pytable,83125,transients,58348.2439005,58348.2457407,287.4242451,-4.4865306,74.03783415689719
ztf_000436_zr_c05_q4_match_programid2.pytable,84318,transients,58348.2494444,58348.2512731,287.2317924,-4.4868992,129.91180768343054
