match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c14_q2_match_programid2.pytable,2070,sources,58347.227037,58347.2293287,284.8539658,0.979782,90.39311301616277
ztf_000436_zr_c14_q2_match_programid2.pytable,10233,sources,58347.2329977,58347.2366667,284.8518741,0.5458389,837.9786309120948
ztf_000436_zr_c14_q2_match_programid2.pytable,10347,sources,58348.2660069,58348.2683102,284.453556,0.5436458,555.988235644302
ztf_000436_zr_c14_q2_match_programid2.pytable,10791,sources,58348.3068866,58348.3087269,284.4529064,0.5305305,144.4406955752976
ztf_000436_zr_c14_q2_match_programid2.pytable,10943,sources,58348.3064236,58348.3082639,284.8531042,0.5247308,32.793221319810044
ztf_000436_zr_c14_q2_match_programid2.pytable,10979,sources,58348.3142361,58348.3174537,284.4522296,0.525139,835.0986551213438
ztf_000436_zr_c14_q2_match_programid2.pytable,12400,sources,58348.284838,58348.2866782,284.4540518,0.4888086,779.2850328561904
ztf_000436_zr_c14_q2_match_programid2.pytable,12677,sources,58348.3179051,58348.3197454,284.455553,0.4824966,379.25157578818363
ztf_000436_zr_c14_q2_match_programid2.pytable,14144,sources,58347.2183102,58347.2219792,284.851461,0.4452781,883.1856874081316
ztf_000436_zr_c14_q2_match_programid2.pytable,14394,sources,58348.3179051,58348.3211227,284.4687494,0.440358,294.8067466830486
ztf_000436_zr_c14_q2_match_programid2.pytable,16388,sources,58347.2771065,58347.2807755,284.8522245,0.3918175,79.47450025972293
ztf_000436_zr_c14_q2_match_programid2.pytable,17519,sources,58348.3064236,58348.3082639,284.852468,0.3653747,134.95795614990325
ztf_000436_zr_c14_q2_match_programid2.pytable,19645,sources,58347.3069444,58347.3106134,284.8532358,0.3166083,184.64360885131478
ztf_000436_zr_c14_q2_match_programid2.pytable,20235,sources,58347.3051042,58347.3087731,284.8531203,0.303416,398.2079111146091
ztf_000436_zr_c14_q2_match_programid2.pytable,21268,sources,58347.2219792,58347.2238194,284.8509809,0.2764787,306.7510477331599
ztf_000436_zr_c14_q2_match_programid2.pytable,28124,sources,58347.2128009,58347.2219792,284.8513126,0.5584151,2397.30396713329
ztf_000436_zr_c14_q2_match_programid2.pytable,28124,sources,58348.2549769,58348.2756597,284.8513126,0.5584151,3822.417920047655
ztf_000436_zr_c14_q2_match_programid2.pytable,28776,sources,58348.2701389,58348.2719792,284.5835771,0.5311059,1291.4143662858573
ztf_000436_zr_c14_q2_match_programid2.pytable,31605,sources,58347.2293287,58347.2311574,284.8519755,0.436021,105.29636852122908
ztf_000436_zr_c14_q2_match_programid2.pytable,37682,sources,58347.2164815,58347.2196875,284.8507233,0.2784992,206.73579617810222
ztf_000436_zr_c14_q2_match_programid2.pytable,40706,sources,58347.2128009,58347.2183102,284.8524696,0.7584368,821.8395557268344
ztf_000436_zr_c14_q2_match_programid2.pytable,43324,sources,58348.2627778,58348.2660069,284.582771,0.5325504,1830.7676087832097
ztf_000436_zr_c14_q2_match_programid2.pytable,43592,sources,58348.3234259,58348.3252662,284.5968888,0.5183732,1018.9572348186622
ztf_000436_zr_c14_q2_match_programid2.pytable,44211,sources,58348.2719792,58348.2738194,284.4630627,0.4904236,165.6288985563383
ztf_000436_zr_c14_q2_match_programid2.pytable,44458,sources,58348.322963,58348.3266435,284.4679531,0.479668,644.6086492045044
ztf_000436_zr_c14_q2_match_programid2.pytable,49562,sources,58348.3045949,58348.3064236,284.8524177,0.3108571,1071.3213080427447
ztf_000436_zr_c14_q2_match_programid2.pytable,54945,sources,58347.2256597,58347.230706,284.8522341,0.5083268,-70.70627914208467
ztf_000436_zr_c14_q2_match_programid2.pytable,55854,sources,58348.2660069,58348.2678472,284.4774315,0.4473739,216.23929340357563
ztf_000436_zr_c14_q2_match_programid2.pytable,57661,sources,58348.3045949,58348.3082639,284.8524972,0.3635609,61.71697720151107
ztf_000436_zr_c14_q2_match_programid2.pytable,58084,sources,58348.3064236,58348.3082639,284.8523499,0.34718,92.91822399182459
ztf_000436_zr_c14_q2_match_programid2.pytable,58717,sources,58347.3032755,58347.3064815,284.8531156,0.3238395,834.6671677789848
ztf_000436_zr_c14_q2_match_programid2.pytable,59321,sources,58348.3064236,58348.3082639,284.8524217,0.3018295,255.56436119875607
ztf_000436_zr_c14_q2_match_programid2.pytable,69872,sources,58348.3179051,58348.3211227,284.4516458,0.5237128,1291.3607109611642
ztf_000436_zr_c14_q2_match_programid2.pytable,74310,sources,58347.2128009,58347.2183102,284.8508359,0.3496117,-93.58900817920576
ztf_000436_zr_c14_q2_match_programid2.pytable,319,transients,58348.2310532,58348.2351736,284.8507121,0.7031364,671.6446799693215
ztf_000436_zr_c14_q2_match_programid2.pytable,351,transients,58348.2296759,58348.2370139,284.850846,0.6659829,1263.561217459398
ztf_000436_zr_c14_q2_match_programid2.pytable,451,transients,58348.2388426,58348.2420718,284.8509102,0.5424065,1097.524143992528
ztf_000436_zr_c14_q2_match_programid2.pytable,497,transients,58348.2278356,58348.2365625,284.8503044,0.4823087,1323.290520787351
ztf_000436_zr_c14_q2_match_programid2.pytable,505,transients,58347.2123495,58347.2141898,284.8508315,0.4734058,-89.14763102654254
ztf_000436_zr_c14_q2_match_programid2.pytable,505,transients,58348.2241667,58348.2260069,284.8508315,0.4734058,137.11147795117228
ztf_000436_zr_c14_q2_match_programid2.pytable,595,transients,58348.229213,58348.2315046,284.8498478,0.3614163,359.83498516374215
ztf_000436_zr_c14_q2_match_programid2.pytable,613,transients,58347.2183102,58347.2201505,284.8508296,0.3366088,-59.93117716896049
ztf_000436_zr_c14_q2_match_programid2.pytable,635,transients,58348.2310532,58348.2351736,284.8495987,0.3076978,998.9763890275995
ztf_000436_zr_c14_q2_match_programid2.pytable,648,transients,58348.2273843,58348.2365625,284.8495842,0.2941114,1827.6522044672902
ztf_000436_zr_c14_q2_match_programid2.pytable,660,transients,58347.2183102,58347.2201505,284.8508277,0.2805857,558.2338097603417
ztf_000436_zr_c14_q2_match_programid2.pytable,679,transients,58348.2241667,58348.2260069,284.850172,0.2659039,111.81281429863773
ztf_000436_zr_c14_q2_match_programid2.pytable,683,transients,58348.2420718,58348.2439005,284.8504046,0.262034,98.32003319858939
ztf_000436_zr_c14_q2_match_programid2.pytable,691,transients,58348.2241667,58348.2260069,284.8498087,0.2585911,479.9381291334274
ztf_000436_zr_c14_q2_match_programid2.pytable,691,transients,58348.2402315,58348.2420718,284.8498087,0.2585911,185.8602416831477
ztf_000436_zr_c14_q2_match_programid2.pytable,868,transients,58348.3027546,58348.3137731,284.8518932,0.255231,1224.943029952984
ztf_000436_zr_c14_q2_match_programid2.pytable,3699,transients,58347.234375,58347.2366667,284.8511954,0.3659991,471.5133140233046
ztf_000436_zr_c14_q2_match_programid2.pytable,3725,transients,58347.2160185,58347.2178588,284.8507208,0.3301752,36.51628646567562
ztf_000436_zr_c14_q2_match_programid2.pytable,5513,transients,58348.2296759,58348.2383912,284.8510766,0.747406,1229.2232439552197
ztf_000436_zr_c14_q2_match_programid2.pytable,8058,transients,58348.2273843,58348.2347222,284.8497995,0.225868,1150.3905930455876
ztf_000436_zr_c14_q2_match_programid2.pytable,8688,transients,58348.2296759,58348.2365625,284.8494827,0.2218342,501.7601148272413
ztf_000436_zr_c14_q2_match_programid2.pytable,9085,transients,58348.2310532,58348.2347222,284.8490443,0.2206093,174.2292431285637
ztf_000436_zr_c14_q2_match_programid2.pytable,34885,transients,58348.2310532,58348.2347222,284.8492117,0.2186459,200.158611011228
ztf_000436_zr_c14_q2_match_programid2.pytable,113350,transients,58348.3050463,58348.3101042,284.8526459,0.3812505,789.6036661174018
ztf_000436_zr_c14_q2_match_programid2.pytable,143768,transients,58348.2310532,58348.2365625,284.849383,0.207738,370.05243045233397
ztf_000436_zr_c14_q2_match_programid2.pytable,144597,transients,58348.2296759,58348.2383912,284.8496829,0.2218351,405.1396809079422
