,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c12_q3_match_programid2.pytable,4209,sources,58348.229213,58348.2315046,281.5012932,-1.7556092,1094.0071201630146,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_4209_type_sources.png,
1,ztf_000436_zr_c12_q3_match_programid2.pytable,4892,sources,58348.3045949,58348.308263900006,281.5029775,-1.7673619999999999,532.9463783892253,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_4892_type_sources.png,3
2,ztf_000436_zr_c12_q3_match_programid2.pytable,5619,sources,58348.2678472,58348.2696875,281.3924807,-1.7799241000000001,207.7824203106952,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_5619_type_sources.png,2
3,ztf_000436_zr_c12_q3_match_programid2.pytable,9854,sources,58348.299074099996,58348.31010419999,281.1935954,-1.8541112000000002,6257.319983225021,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_9854_type_sources.png,
4,ztf_000436_zr_c12_q3_match_programid2.pytable,10018,sources,58348.299074099996,58348.303206,281.1952097,-1.8567936,4810.658281443387,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_10018_type_sources.png,
5,ztf_000436_zr_c12_q3_match_programid2.pytable,18354,sources,58347.22932869999,58347.2329977,281.5900778,-2.0068931,2165.416714613823,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_18354_type_sources.png,4
6,ztf_000436_zr_c12_q3_match_programid2.pytable,18818,sources,58347.291794000004,58347.295925900005,281.5864065,-2.0147026,1698.7424846384686,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_18818_type_sources.png,4
7,ztf_000436_zr_c12_q3_match_programid2.pytable,20932,sources,58348.2568171,58348.26048609999,281.2294182,-2.0519296000000002,2000.4535145884,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_20932_type_sources.png,4
8,ztf_000436_zr_c12_q3_match_programid2.pytable,21221,sources,58347.2123495,58347.2141898,281.22927930000003,-2.0571186000000004,900.7042083136575,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_21221_type_sources.png,
9,ztf_000436_zr_c12_q3_match_programid2.pytable,22276,sources,58347.21280090001,58347.216018499996,281.2295055,-2.0766443,94.32784450609743,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_22276_type_sources.png,
10,ztf_000436_zr_c12_q3_match_programid2.pytable,37315,sources,58348.2310532,58348.2347222,281.26504500000004,-2.3434967999999996,489.5326260682981,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_37315_type_sources.png,
11,ztf_000436_zr_c12_q3_match_programid2.pytable,45160,sources,58348.2328819,58348.23517359999,280.9970941,-2.4787928,544.4035040528627,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_45160_type_sources.png,
12,ztf_000436_zr_c12_q3_match_programid2.pytable,45187,sources,58348.2310532,58348.23517359999,280.9997576,-2.4792947999999995,503.00316321035086,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_45187_type_sources.png,
13,ztf_000436_zr_c12_q3_match_programid2.pytable,57945,sources,58347.2123495,58347.2178588,281.2284026,-2.0646722,366.77677798016737,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_57945_type_sources.png,
14,ztf_000436_zr_c12_q3_match_programid2.pytable,71566,sources,58348.2328819,58348.2365625,281.0009679,-2.4788749,540.1192278013998,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_71566_type_sources.png,
15,ztf_000436_zr_c12_q3_match_programid2.pytable,72058,sources,58347.2183102,58347.2215278,280.9255725,-2.4950572999999996,22.168022363551955,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_72058_type_sources.png,3
16,ztf_000436_zr_c12_q3_match_programid2.pytable,94951,sources,58348.3179051,58348.32342590001,281.501652,-1.7736939999999999,682.0310598066789,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_94951_type_sources.png,4
17,ztf_000436_zr_c12_q3_match_programid2.pytable,95160,sources,58348.3009144,58348.3027546,281.3964001,-1.7896830000000001,290.3146871050983,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_95160_type_sources.png,3
18,ztf_000436_zr_c12_q3_match_programid2.pytable,97743,sources,58348.23517359999,58348.23839119999,280.97548789999996,-1.9614932,634.3774435018369,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_97743_type_sources.png,
19,ztf_000436_zr_c12_q3_match_programid2.pytable,99393,sources,58347.2123495,58347.2178588,281.2282827,-2.0674601999999997,547.2687762031002,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_99393_type_sources.png,
20,ztf_000436_zr_c12_q3_match_programid2.pytable,118698,sources,58348.2880556,58348.2903472,280.991289,-2.0865229,1019777.084461962,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_118698_type_sources.png,4
21,ztf_000436_zr_c12_q3_match_programid2.pytable,4396,transients,58347.21280090001,58347.216018499996,281.2298513,-2.0774630000000003,599.649707598355,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_4396_type_transients.png,
22,ztf_000436_zr_c12_q3_match_programid2.pytable,15038,transients,58348.2310532,58348.2333449,281.5969085,-1.8236074,161.29849256124442,found_flares_436/ztf_000436_zr_c12_q3_match_programid2_id_15038_type_transients.png,
