match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c10_q2_match_programid2.pytable,19278,sources,58347.2128009,58347.2146412,284.4479324,-1.0855752,55.52069377794231
ztf_000436_zr_c10_q2_match_programid2.pytable,22186,sources,58348.3211227,58348.3234259,284.5442565,-1.1360505,213.4904621847969
ztf_000436_zr_c10_q2_match_programid2.pytable,25335,sources,58348.3045949,58348.3064236,284.6540187,-1.1870119,311.1936939158744
ztf_000436_zr_c10_q2_match_programid2.pytable,25335,sources,58348.3082639,58348.3105556,284.6540187,-1.1870119,294.06947195885505
ztf_000436_zr_c10_q2_match_programid2.pytable,48275,sources,58348.3137731,58348.3160648,284.9238066,-1.5559579,560.6526496187772
ztf_000436_zr_c10_q2_match_programid2.pytable,56838,sources,58348.3248032,58348.3266435,284.7348923,-0.8473525,93.54719043764746
ztf_000436_zr_c10_q2_match_programid2.pytable,66164,sources,58348.3101042,58348.3137731,284.927838,-1.027526,949.1278194739682
ztf_000436_zr_c10_q2_match_programid2.pytable,69179,sources,58347.2123495,58347.2141898,284.4464578,-1.0827595,235.1035193838004
ztf_000436_zr_c10_q2_match_programid2.pytable,75146,sources,58347.227037,58347.2288657,284.6562621,-1.1868143,212.71318781694512
ztf_000436_zr_c10_q2_match_programid2.pytable,75146,sources,58348.3045949,58348.3101042,284.6562621,-1.1868143,725.7157066849201
ztf_000436_zr_c10_q2_match_programid2.pytable,79950,sources,58347.230706,58347.2329977,285.280159,-1.2782602,67.86808512222865
ztf_000436_zr_c10_q2_match_programid2.pytable,80845,sources,58348.2825463,58348.284838,284.7822948,-1.293247,207.32406428898585
ztf_000436_zr_c10_q2_match_programid2.pytable,80895,sources,58347.3087731,58347.3106134,284.785864,-1.2939854,-166.3904836544544
ztf_000436_zr_c10_q2_match_programid2.pytable,81291,sources,58348.2204861,58348.2237037,284.9316702,-1.301867,2396.9521734779037
ztf_000436_zr_c10_q2_match_programid2.pytable,81291,sources,58348.2273843,58348.2296759,284.9316702,-1.301867,1965.417587554667
ztf_000436_zr_c10_q2_match_programid2.pytable,81291,sources,58348.2370139,58348.2388426,284.9316702,-1.301867,762.0275430501321
ztf_000436_zr_c10_q2_match_programid2.pytable,84590,sources,58348.2310532,58348.2328819,285.0643458,-1.3638241,177.09191011795488
ztf_000436_zr_c10_q2_match_programid2.pytable,84776,sources,58348.2370139,58348.2402315,285.0657982,-1.3674877,1246.193490279702
ztf_000436_zr_c10_q2_match_programid2.pytable,87883,sources,58347.3083218,58347.3119907,285.1416791,-1.4247873,-53.077564227865565
ztf_000436_zr_c10_q2_match_programid2.pytable,91049,sources,58348.2204861,58348.2223264,285.1017526,-1.4793945,155.37622252228095
ztf_000436_zr_c10_q2_match_programid2.pytable,96770,sources,58348.3009144,58348.303206,285.2813154,-1.5854716,1137.7080188302327
ztf_000436_zr_c10_q2_match_programid2.pytable,97993,sources,58348.2333449,58348.2365625,284.9175759,-1.609096,899.2950227243181
ztf_000436_zr_c10_q2_match_programid2.pytable,101881,sources,58347.2665394,58347.2752662,285.1281403,-0.8404441,21159.632298179564
ztf_000436_zr_c10_q2_match_programid2.pytable,122858,sources,58348.2370139,58348.2402315,285.0894225,-1.3098497,260.42948248984476
ztf_000436_zr_c10_q2_match_programid2.pytable,131171,sources,58348.3248032,58348.3266435,285.0956834,-1.4857344,309.3037067104851
ztf_000436_zr_c10_q2_match_programid2.pytable,132607,sources,58347.2123495,58347.2141898,285.2433931,-1.5168112,210.65577144549692
