match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c16_q4_match_programid2.pytable,4690,sources,58347.3124421,58347.3142824,282.376146,0.1333238,99.28998065365963
ztf_000436_zr_c16_q4_match_programid2.pytable,12368,sources,58348.2494444,58348.2517361,282.3403685,-0.0293117,713.1321863791923
ztf_000436_zr_c16_q4_match_programid2.pytable,12747,sources,58348.2310532,58348.2328819,281.9153336,-0.0369947,122.05853065023086
ztf_000436_zr_c16_q4_match_programid2.pytable,22138,sources,58348.2310532,58348.2333449,281.6953455,-0.2263425,481.6941712325106
ztf_000436_zr_c16_q4_match_programid2.pytable,25732,sources,58348.225544,58348.2278356,282.2941282,-0.2978455,463.1120192934005
ztf_000436_zr_c16_q4_match_programid2.pytable,27038,sources,58347.2812269,58347.2830671,282.3084223,-0.3246335,-250.29906516770748
ztf_000436_zr_c16_q4_match_programid2.pytable,27336,sources,58347.2665394,58347.2702083,282.1704277,-0.3305915,948.8589272934776
ztf_000436_zr_c16_q4_match_programid2.pytable,28230,sources,58348.280706,58348.2825463,282.4466335,-0.3487235,370.05980431670685
ztf_000436_zr_c16_q4_match_programid2.pytable,31690,sources,58348.2866782,58348.2885069,282.3177579,-0.418142,112.79894519434879
ztf_000436_zr_c16_q4_match_programid2.pytable,31835,sources,58348.3101042,58348.3123958,282.328519,-0.4209007,103.895571845988
ztf_000436_zr_c16_q4_match_programid2.pytable,32008,sources,58348.2586574,58348.2609491,282.2927864,-0.4240931,163.30983485734254
ztf_000436_zr_c16_q4_match_programid2.pytable,32125,sources,58348.2696875,58348.2715278,282.2929255,-0.426244,422.27540229730033
ztf_000436_zr_c16_q4_match_programid2.pytable,32142,sources,58348.2641667,58348.2678472,282.1694288,-0.4264196,708.0552159290316
ztf_000436_zr_c16_q4_match_programid2.pytable,32173,sources,58348.2554398,58348.2572685,282.1713176,-0.4269403,277.0951991144553
ztf_000436_zr_c16_q4_match_programid2.pytable,32383,sources,58348.2972454,58348.2990741,282.3023586,-0.4311053,295.6761795008024
ztf_000436_zr_c16_q4_match_programid2.pytable,32760,sources,58348.3192824,58348.3211227,282.301639,-0.4383317,726.8134872646722
ztf_000436_zr_c16_q4_match_programid2.pytable,32775,sources,58348.3174537,58348.3192824,282.2787034,-0.4385484,47.79553436946364
ztf_000436_zr_c16_q4_match_programid2.pytable,36159,sources,58347.2123495,58347.2160185,281.6743912,-0.5010142,149.3536761379156
ztf_000436_zr_c16_q4_match_programid2.pytable,37003,sources,58348.2494444,58348.2517361,282.1936754,-0.5177739,679.1515336279494
ztf_000436_zr_c16_q4_match_programid2.pytable,37759,sources,58348.2223264,58348.225544,282.2326957,-0.5316468,569.0292191214302
ztf_000436_zr_c16_q4_match_programid2.pytable,38009,sources,58348.2976968,58348.299537,282.2413933,-0.5364387,292.4282421144891
ztf_000436_zr_c16_q4_match_programid2.pytable,38330,sources,58348.3009144,58348.3050463,282.2231595,-0.5422626,320.78610776274166
ztf_000436_zr_c16_q4_match_programid2.pytable,61086,sources,58348.2793287,58348.2825463,282.1650545,-0.4201578,519.5713264949406
ztf_000436_zr_c16_q4_match_programid2.pytable,61217,sources,58348.2512731,58348.2535995,282.1711238,-0.4243029,2065.361995381484
ztf_000436_zr_c16_q4_match_programid2.pytable,61227,sources,58348.2646181,58348.2683102,282.2942751,-0.4251798,1744.8138777235613
ztf_000436_zr_c16_q4_match_programid2.pytable,64200,sources,58348.2310532,58348.2333449,282.1950515,-0.5185844,2446.445042355796
ztf_000436_zr_c16_q4_match_programid2.pytable,64722,sources,58348.2241667,58348.2260069,282.2304058,-0.533822,927.4932271402934
ztf_000436_zr_c16_q4_match_programid2.pytable,66486,sources,58347.2288657,58347.2325463,282.0325795,-0.5857511,2043.1894201658622
ztf_000436_zr_c16_q4_match_programid2.pytable,78392,sources,58347.3234606,58347.3253009,282.1821494,-0.3424195,247.61861982651618
ztf_000436_zr_c16_q4_match_programid2.pytable,78553,sources,58348.2898958,58348.2921875,282.4469754,-0.3504214,839.2911745451297
ztf_000436_zr_c16_q4_match_programid2.pytable,79810,sources,58348.2627778,58348.2646181,282.3126809,-0.4132441,509.16821917596053
ztf_000436_zr_c16_q4_match_programid2.pytable,80044,sources,58348.2609491,58348.2627778,282.287617,-0.4260754,481.6198718034488
ztf_000436_zr_c16_q4_match_programid2.pytable,80074,sources,58348.2733681,58348.2756597,282.2916891,-0.427596,166.4877844877876
ztf_000436_zr_c16_q4_match_programid2.pytable,80134,sources,58348.2866782,58348.2885069,282.2916222,-0.4305528,428.4831724894157
ztf_000436_zr_c16_q4_match_programid2.pytable,95703,sources,58348.3160648,58348.3179051,282.1978378,-0.5403945,802.9969122219889
ztf_000436_zr_c16_q4_match_programid2.pytable,101553,sources,58347.2771065,58347.2789352,282.3116277,-0.3221546,-304.65768836587984
ztf_000436_zr_c16_q4_match_programid2.pytable,106057,sources,58348.2328819,58348.2351736,281.6954441,-0.2301984,508.07064868421133
