match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c04_q1_match_programid2.pytable,3144,sources,58347.2146412,58347.2183102,281.9136844,-4.6573413,18446.11731537504
ztf_000436_zr_c04_q1_match_programid2.pytable,3729,sources,58348.3045949,58348.3068866,281.7832734,-4.6676417,84993.96784160042
ztf_000436_zr_c04_q1_match_programid2.pytable,13969,sources,58348.2402315,58348.2420718,282.0191004,-4.8528733,181.83041772925867
ztf_000436_zr_c04_q1_match_programid2.pytable,25266,sources,58347.2128009,58347.2146412,281.6899802,-5.0483515,316.2190398754833
ztf_000436_zr_c04_q1_match_programid2.pytable,25613,sources,58347.2752662,58347.2812269,281.686276,-5.054617,276.93361343729094
ztf_000436_zr_c04_q1_match_programid2.pytable,50247,sources,58348.3064236,58348.3082639,282.0659629,-4.668178,110.83714910470331
ztf_000436_zr_c04_q1_match_programid2.pytable,51342,sources,58348.3179051,58348.3197454,281.7863888,-4.6913131,786.4697959908237
ztf_000436_zr_c04_q1_match_programid2.pytable,68495,sources,58347.288125,58347.2940856,281.6854273,-5.0558278,1121.7232248988555
ztf_000436_zr_c04_q1_match_programid2.pytable,73440,sources,58348.2237037,58348.2310532,281.6444046,-5.1435118,3174.5218484919137
ztf_000436_zr_c04_q1_match_programid2.pytable,73652,sources,58348.2627778,58348.2701389,281.6425984,-5.1473391,3933.479233402999
ztf_000436_zr_c04_q1_match_programid2.pytable,73711,sources,58348.2715278,58348.2788657,281.6419844,-5.1479781,4092.92352412747
ztf_000436_zr_c04_q1_match_programid2.pytable,93275,sources,58348.3192824,58348.3211227,281.7228242,-4.6686628,136.10155325677198
ztf_000436_zr_c04_q1_match_programid2.pytable,93292,sources,58348.322963,58348.3252662,281.781411,-4.6694728,1938945.7545380439
ztf_000436_zr_c04_q1_match_programid2.pytable,93299,sources,58348.3192824,58348.322963,281.7835809,-4.6696057,146272.9940178534
ztf_000436_zr_c04_q1_match_programid2.pytable,93489,sources,58347.2826042,58347.2844444,281.9558854,-4.6756679,-194.21809071812234
ztf_000436_zr_c04_q1_match_programid2.pytable,94346,sources,58348.3179051,58348.3197454,281.7865841,-4.6957596,144.22473823536257
ztf_000436_zr_c04_q1_match_programid2.pytable,96349,sources,58348.2517361,58348.2549769,281.6311247,-4.7473192,240.70931311869435
ztf_000436_zr_c04_q1_match_programid2.pytable,100815,sources,58348.2678472,58348.2696875,282.0217158,-4.8583322,405.51006593651374
ztf_000436_zr_c04_q1_match_programid2.pytable,101346,sources,58348.2439005,58348.2512731,281.8373543,-4.8700262,1276.4066975459214
ztf_000436_zr_c04_q1_match_programid2.pytable,101362,sources,58348.3215856,58348.3234259,281.831665,-4.8705132,102.0009190266214
ztf_000436_zr_c04_q1_match_programid2.pytable,101372,sources,58348.2370139,58348.2388426,281.8379152,-4.870824,102.512795203459
ztf_000436_zr_c04_q1_match_programid2.pytable,127870,sources,58347.2128009,58347.2146412,282.1222004,-5.4182848,1745.809471717718
ztf_000436_zr_c04_q1_match_programid2.pytable,131959,sources,58348.3192824,58348.3211227,282.0698482,-4.6709165,190.6988062210691
ztf_000436_zr_c04_q1_match_programid2.pytable,134073,sources,58348.229213,58348.2333449,281.8225178,-4.7487335,6311.44830977491
ztf_000436_zr_c04_q1_match_programid2.pytable,137953,sources,58347.2807755,58347.2830671,281.670032,-4.8939668,-154.82434764926177
ztf_000436_zr_c04_q1_match_programid2.pytable,137953,sources,58348.2365625,58348.2388426,281.670032,-4.8939668,254.9890517143224
ztf_000436_zr_c04_q1_match_programid2.pytable,142240,sources,58347.234375,58347.2366667,281.6886967,-5.0506313,422.1564204407043
ztf_000436_zr_c04_q1_match_programid2.pytable,145976,sources,58348.3156134,58348.3234259,281.6399029,-5.1521015,1082.6506917561237
ztf_000436_zr_c04_q1_match_programid2.pytable,149407,sources,58347.2826042,58347.2849074,281.7204717,-5.245065,-225.47099249701125
ztf_000436_zr_c04_q1_match_programid2.pytable,149408,sources,58347.2826042,58347.2844444,281.7210328,-5.2453287,-206.69590531292678
ztf_000436_zr_c04_q1_match_programid2.pytable,155926,sources,58347.2826042,58347.2844444,281.684253,-5.4311948,-241.51310731724593
ztf_000436_zr_c04_q1_match_programid2.pytable,165807,sources,58348.2935648,58348.3009144,281.6407946,-5.1500546,1279.8906763463485
ztf_000436_zr_c04_q1_match_programid2.pytable,165835,sources,58348.3045949,58348.3119329,281.6403689,-5.1511425,15229.716690602534
ztf_000436_zr_c04_q1_match_programid2.pytable,171207,sources,58347.3179514,58347.3197917,282.3789495,-5.4137119,426.63607831522575
ztf_000436_zr_c04_q1_match_programid2.pytable,174298,sources,58348.2572685,58348.2609491,281.8364009,-4.8707589,1455.4280880764813
ztf_000436_zr_c04_q1_match_programid2.pytable,176319,sources,58347.2826042,58347.2849074,281.8148528,-5.0910093,-284.7970688805758
ztf_000436_zr_c04_q1_match_programid2.pytable,178598,sources,58347.2826042,58347.2844444,282.3147834,-5.275561,-101.25720901835356
ztf_000436_zr_c04_q1_match_programid2.pytable,182257,sources,58347.2826042,58347.2844444,281.8949798,-4.9896334,-184.5033531282387
ztf_000436_zr_c04_q1_match_programid2.pytable,191537,sources,58347.2826042,58347.2844444,281.8447977,-5.3340972,-157.63269695942037
