match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c08_q2_match_programid2.pytable,19211,sources,58348.2365625,58348.2388426,281.4496749,-3.0761497,987.3428452186588
ztf_000436_zr_c08_q2_match_programid2.pytable,21669,sources,58348.2383912,58348.2402315,281.1358423,-3.1186657,618.6999013270938
ztf_000436_zr_c08_q2_match_programid2.pytable,21789,sources,58347.2660764,58347.2697569,280.7930291,-3.1199321,21726.251610985728
ztf_000436_zr_c08_q2_match_programid2.pytable,21997,sources,58347.3009838,58347.3087731,280.7913248,-3.1234294,15756.502154432346
ztf_000436_zr_c08_q2_match_programid2.pytable,27035,sources,58348.2921875,58348.2958565,280.7614933,-3.2151868,6727.195012886899
ztf_000436_zr_c08_q2_match_programid2.pytable,29378,sources,58347.2720486,58347.2752662,280.7941971,-3.258428,2935.924600787547
ztf_000436_zr_c08_q2_match_programid2.pytable,29812,sources,58347.3087731,58347.3106134,280.7945888,-3.2664276,18684.53477099084
ztf_000436_zr_c08_q2_match_programid2.pytable,36195,sources,58347.2329977,58347.234838,281.1755204,-3.3830103,27.040894770733587
ztf_000436_zr_c08_q2_match_programid2.pytable,49850,sources,58348.2347222,58348.2365625,281.5079417,-2.8345662,285.51858751997963
ztf_000436_zr_c08_q2_match_programid2.pytable,53920,sources,58348.3064236,58348.3082639,281.2519076,-2.9532043,132.3970295265825
ztf_000436_zr_c08_q2_match_programid2.pytable,54024,sources,58347.2196875,58347.2219792,281.3998774,-2.9566045,133.55557195861775
ztf_000436_zr_c08_q2_match_programid2.pytable,56445,sources,58347.2164815,58347.2196875,281.1705096,-3.0303509,151.80020112362334
ztf_000436_zr_c08_q2_match_programid2.pytable,69805,sources,58348.2646181,58348.2664583,280.8288909,-3.4760132,83203.4674850168
ztf_000436_zr_c08_q2_match_programid2.pytable,73316,sources,58348.3215856,58348.3234259,281.3919759,-2.7536565,72.21844290050603
ztf_000436_zr_c08_q2_match_programid2.pytable,79125,sources,58347.2899653,58347.2922569,281.381068,-2.9676318,-146.50416583724777
ztf_000436_zr_c08_q2_match_programid2.pytable,86346,sources,58347.3175,58347.3193403,280.7948255,-3.2684465,45411.52716948534
ztf_000436_zr_c08_q2_match_programid2.pytable,93748,sources,58348.2972454,58348.2990741,280.7920284,-2.7495965,109.87556833191059
ztf_000436_zr_c08_q2_match_programid2.pytable,93805,sources,58348.3174537,58348.3215856,281.2326406,-2.7532309,68.21122459891194
ztf_000436_zr_c08_q2_match_programid2.pytable,101316,sources,58347.2219792,58347.2238194,280.7947317,-3.1158631,9491.198625097202
ztf_000436_zr_c08_q2_match_programid2.pytable,119287,sources,58348.2333449,58348.2388426,280.773186,-2.7949436,554.5811781965434
ztf_000436_zr_c08_q2_match_programid2.pytable,124778,sources,58348.3064236,58348.3082639,281.2561972,-2.9539437,1712.8122200254986
ztf_000436_zr_c08_q2_match_programid2.pytable,4996,transients,58348.2310532,58348.2347222,281.5079572,-2.8592521,1305.017452027584
