,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c10_q3_match_programid2.pytable,7793,sources,58348.229213,58348.2347222,284.51933199999996,-1.8276902,3510.571500504817,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_7793_type_sources.png,
1,ztf_000436_zr_c10_q3_match_programid2.pytable,15893,sources,58348.221875,58348.22416669999,284.90171210000005,-1.9658823,599.3747333533393,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_15893_type_sources.png,
2,ztf_000436_zr_c10_q3_match_programid2.pytable,15972,sources,58348.2310532,58348.2328819,284.9011357,-1.9669047,424.4135919674939,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_15972_type_sources.png,
3,ztf_000436_zr_c10_q3_match_programid2.pytable,50322,sources,58347.21280090001,58347.21464119999,284.6483733,-2.5027305,81.8926311260175,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_50322_type_sources.png,
4,ztf_000436_zr_c10_q3_match_programid2.pytable,50331,sources,58347.2183102,58347.2201505,284.47656780000005,-2.5028215,21.27292853573704,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_50331_type_sources.png,
5,ztf_000436_zr_c10_q3_match_programid2.pytable,68070,sources,58348.284375,58348.2862153,284.8966192,-1.9736360000000002,597.7011616730704,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_68070_type_sources.png,1
6,ztf_000436_zr_c10_q3_match_programid2.pytable,92925,sources,58347.310162,58347.3124421,285.2073846,-2.4510484,-30.62699053938013,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_92925_type_sources.png,2
7,ztf_000436_zr_c10_q3_match_programid2.pytable,104761,sources,58348.2627778,58348.2683102,284.51793030000005,-1.8312286,1158.6893847508952,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_104761_type_sources.png,3
8,ztf_000436_zr_c10_q3_match_programid2.pytable,114477,sources,58348.221875,58348.223703699994,285.0024118,-2.0343623,250.91526234691773,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_114477_type_sources.png,
9,ztf_000436_zr_c10_q3_match_programid2.pytable,131264,sources,58347.21464119999,58347.2183102,285.2164302,-2.4408697999999998,2043.4672016447075,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_131264_type_sources.png,
10,ztf_000436_zr_c10_q3_match_programid2.pytable,131339,sources,58347.23254630001,58347.2362153,285.2147736,-2.4429359,695.1053314388353,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_131339_type_sources.png,3
11,ztf_000436_zr_c10_q3_match_programid2.pytable,133973,sources,58347.21280090001,58347.21464119999,284.7048648,-2.5027731,66.08599501554322,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_133973_type_sources.png,
12,ztf_000436_zr_c10_q3_match_programid2.pytable,133978,sources,58347.2178588,58347.2201505,284.6635862,-2.5027552,63.82324976674767,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_133978_type_sources.png,
13,ztf_000436_zr_c10_q3_match_programid2.pytable,134007,sources,58347.22932869999,58347.2311574,284.8010028,-2.5035073,78.18743248897817,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_134007_type_sources.png,4
14,ztf_000436_zr_c10_q3_match_programid2.pytable,136185,sources,58348.303206,58348.30642359999,284.7433226,-1.7101887999999998,75.74567146795421,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_136185_type_sources.png,4
15,ztf_000436_zr_c10_q3_match_programid2.pytable,137126,sources,58347.267916699995,58347.2697569,284.565175,-1.7335658999999999,1258.1001222424186,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_137126_type_sources.png,4
16,ztf_000436_zr_c10_q3_match_programid2.pytable,137633,sources,58347.282604199994,58347.2862847,284.6238513,-1.7477171999999999,-422.44530343144766,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_137633_type_sources.png,
17,ztf_000436_zr_c10_q3_match_programid2.pytable,140704,sources,58348.2586574,58348.26048609999,284.51766680000003,-1.830486,1687.2963009548168,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_140704_type_sources.png,3
18,ztf_000436_zr_c10_q3_match_programid2.pytable,142693,sources,58347.282604199994,58347.2844444,285.107187,-1.8832471999999998,-259.91793333765463,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_142693_type_sources.png,
19,ztf_000436_zr_c10_q3_match_programid2.pytable,160791,sources,58347.2183102,58347.2201505,285.2348027,-2.503478,3.6056212383256536,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_160791_type_sources.png,
20,ztf_000436_zr_c10_q3_match_programid2.pytable,162224,sources,58348.3211227,58348.32342590001,284.8130909,-1.7121611,57.669851117125404,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_162224_type_sources.png,4
21,ztf_000436_zr_c10_q3_match_programid2.pytable,164610,sources,58347.282604199994,58347.2849074,285.18604750000003,-1.8200935,-362.7322069335503,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_164610_type_sources.png,
22,ztf_000436_zr_c10_q3_match_programid2.pytable,176819,sources,58348.3179051,58348.3197454,284.6811756,-1.7117765999999999,121.16488209560721,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_176819_type_sources.png,3
23,ztf_000436_zr_c10_q3_match_programid2.pytable,185455,sources,58347.2830671,58347.2849074,285.18637989999996,-1.8195404999999998,-267.87068518788226,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_185455_type_sources.png,
24,ztf_000436_zr_c10_q3_match_programid2.pytable,188914,sources,58347.2201505,58347.221979199996,284.6560183,-2.5027239,133.20810458717048,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_188914_type_sources.png,
25,ztf_000436_zr_c10_q3_match_programid2.pytable,189145,sources,58348.317453699994,58348.3211227,284.6449284,-1.7116227,98.67507652794536,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_189145_type_sources.png,
26,ztf_000436_zr_c10_q3_match_programid2.pytable,3555,transients,58348.221875,58348.226006900004,285.12658730000004,-2.5453037,216.24383168518247,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_3555_type_transients.png,
27,ztf_000436_zr_c10_q3_match_programid2.pytable,6473,transients,58348.282546300004,58348.284375,284.4568431,-2.0263791,137.77168016673824,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_6473_type_transients.png,3
28,ztf_000436_zr_c10_q3_match_programid2.pytable,6542,transients,58348.2774884,58348.279328699995,284.8630162,-2.0710066000000005,436.1342966772886,found_flares_436/ztf_000436_zr_c10_q3_match_programid2_id_6542_type_transients.png,4
