match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c12_q2_match_programid2.pytable,2866,sources,58347.2141898,58347.2160185,281.3748434,-0.8632452,16.59500947174891
ztf_000436_zr_c12_q2_match_programid2.pytable,9948,sources,58347.2128009,58347.2164815,281.4059427,-0.9991124,438.7943897458815
ztf_000436_zr_c12_q2_match_programid2.pytable,10927,sources,58348.2420718,58348.2457407,280.8571157,-1.0170404,1435.8200634639563
ztf_000436_zr_c12_q2_match_programid2.pytable,13069,sources,58348.3101042,58348.3123958,281.5632949,-1.0595267,138.93219609835893
ztf_000436_zr_c12_q2_match_programid2.pytable,13195,sources,58347.234375,58347.2362153,281.5613554,-1.0621812,393.89336205811736
ztf_000436_zr_c12_q2_match_programid2.pytable,13260,sources,58347.234375,58347.2366667,281.5580235,-1.0635001,282.9261997661174
ztf_000436_zr_c12_q2_match_programid2.pytable,13858,sources,58347.234375,58347.2366667,281.5588572,-1.0752709,111.41530405381911
ztf_000436_zr_c12_q2_match_programid2.pytable,14231,sources,58348.2990741,58348.3013773,281.5630442,-1.0825161,196.0238601755635
ztf_000436_zr_c12_q2_match_programid2.pytable,14255,sources,58348.2990741,58348.3013773,281.5597085,-1.0830073,769.1463232622891
ztf_000436_zr_c12_q2_match_programid2.pytable,35435,sources,58348.2604861,58348.2623264,281.1515246,-1.4806393,357.6447931554009
ztf_000436_zr_c12_q2_match_programid2.pytable,48639,sources,58348.3064236,58348.3082639,280.8782994,-0.9498252,44.814895704084535
ztf_000436_zr_c12_q2_match_programid2.pytable,50635,sources,58348.2586574,58348.2623264,280.8562153,-1.0186271,459.5790517969613
ztf_000436_zr_c12_q2_match_programid2.pytable,50778,sources,58348.3105556,58348.3123958,280.8529486,-1.0236195,47.930685482119515
ztf_000436_zr_c12_q2_match_programid2.pytable,51235,sources,58348.3045949,58348.3101042,280.8879575,-1.039575,2751.2939037199985
ztf_000436_zr_c12_q2_match_programid2.pytable,66939,sources,58348.2328819,58348.2351736,281.2919168,-1.5408501,663.1535164310476
ztf_000436_zr_c12_q2_match_programid2.pytable,74438,sources,58348.3050463,58348.3087269,281.4057946,-0.9889866,1110.055543685378
ztf_000436_zr_c12_q2_match_programid2.pytable,83954,sources,58348.2751968,58348.277037,281.5669987,-1.3617059,131.54992359542598
ztf_000436_zr_c12_q2_match_programid2.pytable,88386,sources,58348.2347222,58348.2365625,281.2976559,-1.5380519,163.20870628255153
ztf_000436_zr_c12_q2_match_programid2.pytable,88535,sources,58348.2328819,58348.2347222,281.292766,-1.5448752,647.5781411502915
ztf_000436_zr_c12_q2_match_programid2.pytable,89451,sources,58348.2223264,58348.225544,281.2207734,-1.5837466,1164.4445526540858
ztf_000436_zr_c12_q2_match_programid2.pytable,93613,sources,58348.2328819,58348.2347222,280.8767159,-0.9492351,247.055543178416
ztf_000436_zr_c12_q2_match_programid2.pytable,94905,sources,58348.2940278,58348.2958565,280.8539291,-1.0222215,290.3210619894259
ztf_000436_zr_c12_q2_match_programid2.pytable,105560,sources,58347.2123495,58347.2141898,280.899669,-1.5691855,120.21577581798661
ztf_000436_zr_c12_q2_match_programid2.pytable,108524,sources,58348.2310532,58348.2365625,280.8737384,-0.9496631,663.375364101915
ztf_000436_zr_c12_q2_match_programid2.pytable,115542,sources,58348.2310532,58348.2328819,281.2931237,-1.5403018,334.1707106955343
ztf_000436_zr_c12_q2_match_programid2.pytable,121754,sources,58347.2178588,58347.2196875,280.8107504,-1.6283414,179.61425025725526
ztf_000436_zr_c12_q2_match_programid2.pytable,121888,sources,58347.234375,58347.2366667,280.8875639,-0.811021,857.4644742639483
ztf_000436_zr_c12_q2_match_programid2.pytable,121989,sources,58348.3160648,58348.3197454,280.7535418,-0.8381278,207.6614413147889
ztf_000436_zr_c12_q2_match_programid2.pytable,129583,sources,58348.2976968,58348.3013773,281.5061845,-0.8369346,660.4321786697677
ztf_000436_zr_c12_q2_match_programid2.pytable,1786,transients,58348.2921875,58348.2940278,281.1496815,-1.6046006,151.9805982098415
ztf_000436_zr_c12_q2_match_programid2.pytable,75065,transients,58348.3068866,58348.3101042,281.2769452,-1.6980557,1374.7317478971488
