match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c03_q1_match_programid2.pytable,11527,sources,58348.2646181,58348.2683102,283.9938442,-4.817886,347.98197540996614
ztf_000436_zr_c03_q1_match_programid2.pytable,25973,sources,58348.2825463,58348.284838,283.834464,-5.067908,139.08306152057702
ztf_000436_zr_c03_q1_match_programid2.pytable,35216,sources,58347.2141898,58347.2160185,284.0713895,-5.2132962,-59.53935711691179
ztf_000436_zr_c03_q1_match_programid2.pytable,44833,sources,58348.2751968,58348.2793287,284.0846215,-5.370483,1459.858672140587
ztf_000436_zr_c03_q1_match_programid2.pytable,90564,sources,58348.2898958,58348.2917245,284.0829275,-5.3702387,395.3722099406395
ztf_000436_zr_c03_q1_match_programid2.pytable,90633,sources,58348.2591088,58348.2609491,284.0865542,-5.3717099,628.5725886702733
ztf_000436_zr_c03_q1_match_programid2.pytable,99229,sources,58348.3064236,58348.3082639,284.1096619,-4.6751726,47.10001212293503
ztf_000436_zr_c03_q1_match_programid2.pytable,117899,sources,58347.2826042,58347.2844444,283.6403882,-5.0625292,-339.4115497965248
ztf_000436_zr_c03_q1_match_programid2.pytable,127795,sources,58348.3050463,58348.3101042,284.3037217,-5.3215655,1572.2836510357588
ztf_000436_zr_c03_q1_match_programid2.pytable,137314,sources,58348.3174537,58348.3197454,283.6875035,-4.6748927,423.8603426969686
ztf_000436_zr_c03_q1_match_programid2.pytable,138531,sources,58347.2826042,58347.2844444,283.9518048,-4.7128915,-224.45057314787186
ztf_000436_zr_c03_q1_match_programid2.pytable,162966,sources,58348.322963,58348.3266435,283.7340652,-4.6755935,217.64422635812076
ztf_000436_zr_c03_q1_match_programid2.pytable,162985,sources,58348.3234259,58348.3266435,283.6821232,-4.6759838,163.7423471440651
ztf_000436_zr_c03_q1_match_programid2.pytable,165161,sources,58348.277037,58348.2793287,283.8982102,-4.7866264,271.669146540508
ztf_000436_zr_c03_q1_match_programid2.pytable,177496,sources,58348.3064236,58348.3082639,284.1077693,-4.6748205,161.33536474679036
ztf_000436_zr_c03_q1_match_programid2.pytable,178852,sources,58348.2420718,58348.2439005,283.7718614,-4.7976623,419.0745742560022
ztf_000436_zr_c03_q1_match_programid2.pytable,181153,sources,58348.2420718,58348.2439005,284.1927444,-5.0190116,123.6440226186862
ztf_000436_zr_c03_q1_match_programid2.pytable,181165,sources,58348.2935648,58348.2954051,284.1919111,-5.0204788,161.9726621112927
ztf_000436_zr_c03_q1_match_programid2.pytable,185401,sources,58348.3027546,58348.3064236,283.5083834,-4.6733496,988.9064766451392
ztf_000436_zr_c03_q1_match_programid2.pytable,190475,sources,58348.2604861,58348.2627778,283.7622546,-4.83183,355.22927543324795
ztf_000436_zr_c03_q1_match_programid2.pytable,12552,transients,58347.2233681,58347.2251968,283.7226652,-5.1124304,7.116688190374532
ztf_000436_zr_c03_q1_match_programid2.pytable,31188,transients,58348.3045949,58348.3101042,284.0921571,-4.7594022,337.59259512530497
ztf_000436_zr_c03_q1_match_programid2.pytable,42204,transients,58348.2420718,58348.2439005,283.4962553,-5.5247304,91.82669061656546
