,match_file,id,type,mintime,maxtime,ra,dec,equivdur,plot_name,labels
0,ztf_000436_zr_c01_q1_match_programid2.pytable,33146,sources,58348.3179051,58348.3211227,287.3959775,-5.149021,336.7042374950835,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_33146_type_sources.png,2
1,ztf_000436_zr_c01_q1_match_programid2.pytable,34396,sources,58348.313773099995,58348.3160648,287.7608331,-5.1687817,521.3837035135673,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_34396_type_sources.png,1
2,ztf_000436_zr_c01_q1_match_programid2.pytable,65253,sources,58347.3064815,58347.310162,287.70077810000004,-4.9348946,360.9054251764087,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_65253_type_sources.png,2
3,ztf_000436_zr_c01_q1_match_programid2.pytable,67219,sources,58347.2738773,58347.2757176,287.42192919999997,-4.9821313,257.07568621350737,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_67219_type_sources.png,1
4,ztf_000436_zr_c01_q1_match_programid2.pytable,98283,sources,58348.23839119999,58348.2406944,287.59741560000003,-4.9718303,646.8089958953618,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_98283_type_sources.png,2
5,ztf_000436_zr_c01_q1_match_programid2.pytable,103617,sources,58348.24207180001,58348.2457407,287.39820610000004,-5.136678,312.24899445264214,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_103617_type_sources.png,2
6,ztf_000436_zr_c01_q1_match_programid2.pytable,116468,sources,58348.32342590001,58348.325266199994,287.4900472,-4.6730495,62.17732038352125,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_116468_type_sources.png,4
7,ztf_000436_zr_c01_q1_match_programid2.pytable,117367,sources,58347.2660764,58347.267916699995,287.6680009,-4.7099764,-138.45281855126774,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_117367_type_sources.png,4
8,ztf_000436_zr_c01_q1_match_programid2.pytable,123504,sources,58347.234375,58347.2362153,287.4233941,-4.9754293,222.40086306875446,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_123504_type_sources.png,4
9,ztf_000436_zr_c01_q1_match_programid2.pytable,127291,sources,58348.2646181,58348.26645830001,287.3972278,-5.1403152,89.68525105910584,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_127291_type_sources.png,3
10,ztf_000436_zr_c01_q1_match_programid2.pytable,133369,sources,58347.2830671,58347.2849074,287.1752321000001,-5.3812419,-266.76339331864835,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_133369_type_sources.png,3
11,ztf_000436_zr_c01_q1_match_programid2.pytable,145028,sources,58347.282604199994,58347.2844444,287.9423433,-5.3845885,-246.8782481913342,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_145028_type_sources.png,3
12,ztf_000436_zr_c01_q1_match_programid2.pytable,152114,sources,58348.2333449,58348.23517359999,287.75210150000004,-5.4815961,166.96852016453917,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_152114_type_sources.png,1
13,ztf_000436_zr_c01_q1_match_programid2.pytable,20711,transients,58348.2328819,58348.23839119999,288.0343351,-5.153695099999999,620.5304791612625,found_flares_436/ztf_000436_zr_c01_q1_match_programid2_id_20711_type_transients.png,
