match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c08_q3_match_programid2.pytable,12837,sources,58348.3248032,58348.3266435,281.092554,-3.8298165,127.25216137853354
ztf_000436_zr_c08_q3_match_programid2.pytable,20282,sources,58347.3156597,58347.3193403,281.5717996,-3.9640953,118.41252110401055
ztf_000436_zr_c08_q3_match_programid2.pytable,25250,sources,58348.2273843,58348.2315046,281.5100128,-4.0576952,17716.301324946966
ztf_000436_zr_c08_q3_match_programid2.pytable,54738,sources,58348.3179051,58348.322963,281.06254,-3.9563976,2485.732114678972
ztf_000436_zr_c08_q3_match_programid2.pytable,58476,sources,58348.3027546,58348.3050463,281.5041174,-4.0651483,5470.358892680107
ztf_000436_zr_c08_q3_match_programid2.pytable,68584,sources,58347.2274884,58347.2293287,281.087644,-4.3639137,140.1169426497452
ztf_000436_zr_c08_q3_match_programid2.pytable,75972,sources,58347.3197917,58347.3230093,281.0909999,-3.7900408,-80.34576996501869
ztf_000436_zr_c08_q3_match_programid2.pytable,79879,sources,58348.2512731,58348.2535995,281.0645061,-3.9448844,339.1509998217675
ztf_000436_zr_c08_q3_match_programid2.pytable,94335,sources,58348.2494444,58348.2517361,281.2346115,-4.4232016,260.9757567002262
ztf_000436_zr_c08_q3_match_programid2.pytable,95348,sources,58348.3064236,58348.3101042,281.1123521,-3.6174471,195.92572513205016
ztf_000436_zr_c08_q3_match_programid2.pytable,103566,sources,58348.2958565,58348.299537,281.5050864,-4.0648999,25857.72422809703
ztf_000436_zr_c08_q3_match_programid2.pytable,103630,sources,58348.3215856,58348.3266435,281.502961,-4.0674803,3852.390384491596
ztf_000436_zr_c08_q3_match_programid2.pytable,113066,sources,58348.3215856,58348.3234259,280.8109612,-3.6187276,324.94951342889135
