match_file,id,type,mintime,maxtime,ra,dec,equivdur
ztf_000436_zr_c07_q2_match_programid2.pytable,2831,sources,58348.2660069,58348.2678472,283.0509881,-2.7736641,450.25426948728074
ztf_000436_zr_c07_q2_match_programid2.pytable,12273,sources,58347.2959259,58347.2996065,283.1356868,-2.9515527,-175.0589216063057
ztf_000436_zr_c07_q2_match_programid2.pytable,12400,sources,58348.3160648,58348.3179051,282.8220327,-2.9534497,139.45599782795722
ztf_000436_zr_c07_q2_match_programid2.pytable,83303,sources,58347.227037,58347.230706,283.1408334,-2.9419305,6670.810879848671
ztf_000436_zr_c07_q2_match_programid2.pytable,87058,sources,58348.2715278,58348.2751968,283.080896,-3.0907912,12407.291096169693
ztf_000436_zr_c07_q2_match_programid2.pytable,97430,sources,58348.2917245,58348.2976968,283.3113078,-3.4333776,816.8944780233929
ztf_000436_zr_c07_q2_match_programid2.pytable,128817,sources,58347.288125,58347.291794,283.3657067,-3.3303001,-10.777947962066264
ztf_000436_zr_c07_q2_match_programid2.pytable,130494,sources,58348.284375,58348.2885069,283.3121355,-3.4327336,6320.683404815168
ztf_000436_zr_c07_q2_match_programid2.pytable,134359,sources,58347.2826042,58347.2844444,283.1373949,-2.9497062,555.9976753460085
ztf_000436_zr_c07_q2_match_programid2.pytable,139540,sources,58347.2826042,58347.2844444,283.4092269,-2.9024572,-202.96377761802816
ztf_000436_zr_c07_q2_match_programid2.pytable,8844,transients,58348.2719792,58348.277037,282.7735388,-3.2402007,4802.327876761101
ztf_000436_zr_c07_q2_match_programid2.pytable,99379,transients,58348.2425231,58348.2457407,283.2630848,-3.6179255,480.0722211143885
